,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4564円,134分,104.5%,23件
1,1000-1049,4683円,128分,104.9%,32件
2,1050-1099,4052円,123分,104.4%,41件
3,1100-1149,5483円,129分,105.7%,33件
4,1150-1199,5357円,124分,105.8%,66件
5,1200-1249,6229円,111分,107.5%,59件
6,1250-1299,5856円,111分,107%,65件
7,1300-1349,4657円,110分,105.7%,67件
8,1350-1399,5917円,105分,107.5%,83件
9,1400-1449,6987円,103分,109%,75件
10,1450-1499,5773円,105分,107.3%,73件
11,1500-1549,5459円,97分,107.5%,83件
12,1550-1599,5632円,96分,107.8%,78件
13,1600-1649,6147円,97分,108.4%,86件
14,1650-1699,6728円,90分,110%,73件
15,1700-1749,5236円,86分,108.1%,90件
16,1750-1799,6064円,87分,109.3%,81件
17,1800-1849,7107円,80分,111.9%,84件
18,1850-1899,6835円,77分,111.9%,96件
19,1900-1949,7527円,77分,113.1%,97件
20,1950-1999,5095円,72分,109.4%,79件
21,2000-2049,7704円,69分,114.9%,106件
22,2050-2099,7701円,67分,115.3%,112件
23,2100-2149,5875円,62分,112.7%,87件
24,2150-2199,7357円,59分,116.7%,90件
25,2200-2249,6602円,58分,115.2%,80件
26,2250-2299,6049円,53分,115.1%,85件
27,2300-2349,7777円,51分,120.2%,65件
28,2350-2399,6796円,46分,119.7%,71件
29,2400-2449,5357円,50分,114.4%,63件
30,2450-2499,7843円,42分,125.1%,61件
31,2500-2549,9798円,35分,137.3%,43件
32,2550-2599,9000円,39分,130.9%,49件
33,2600-2649,8467円,38分,129.6%,41件
34,2650-2699,9277円,36分,134.3%,49件
35,2700-2749,10098円,35分,138.8%,61件
36,2750-2799,11485円,31分,149.5%,42件
37,2800-2849,11888円,28分,156.3%,33件
38,2850-2899,13353円,27分,166.8%,48件
39,2900-2949,14206円,24分,179.6%,44件
