,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,9557円,115分,111.1%,39件
1,1200-1249,7925円,118分,108.9%,53件
2,1250-1299,5620円,109分,106.9%,50件
3,1300-1349,7564円,107分,109.4%,48件
4,1350-1399,8820円,105分,111.2%,65件
5,1400-1449,7939円,108分,109.8%,72件
6,1450-1499,8633円,103分,111.2%,74件
7,1500-1549,8297円,106分,110.4%,71件
8,1550-1599,7242円,99分,109.7%,83件
9,1600-1649,7455円,99分,110%,91件
10,1650-1699,8128円,90分,112%,84件
11,1700-1749,8802円,90分,113.1%,74件
12,1750-1799,7481円,92分,110.8%,82件
13,1800-1849,8836円,82分,114.4%,75件
14,1850-1899,8498円,85分,113.4%,82件
15,1900-1949,9754円,78分,116.8%,85件
16,1950-1999,7617円,75分,113.5%,75件
17,2000-2049,9240円,68分,118.2%,67件
18,2050-2099,10558円,70分,120.1%,83件
19,2100-2149,9103円,64分,119.1%,61件
20,2150-2199,6740円,62分,114.5%,62件
21,2200-2249,8811円,54分,121.8%,59件
22,2250-2299,10963円,47分,131.2%,67件
23,2300-2349,8429円,47分,123.7%,43件
24,2350-2399,10006円,42分,131.6%,48件
25,2400-2449,10071円,38分,135.6%,41件
26,2450-2499,9418円,43分,129.3%,38件
27,2500-2549,9995円,38分,134.7%,50件
28,2550-2599,11122円,37分,139.8%,53件
29,2600-2649,11218円,36分,141.3%,51件
30,2650-2699,10848円,39分,137.5%,39件
31,2700-2749,11425円,35分,143.9%,40件
32,2750-2799,12039円,32分,149.6%,45件
33,2800-2849,12448円,29分,157.3%,41件
34,2850-2899,13617円,26分,168.6%,28件
35,2900-2949,13656円,22分,184.1%,36件
