,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5313円,109分,106.5%,1730件
1,1450-1499,5460円,107分,106.8%,1749件
2,1500-1549,5424円,104分,107%,1625件
3,1550-1599,5522円,100分,107.4%,1633件
4,1600-1649,5855円,99分,107.9%,1540件
5,1650-1699,5316円,95分,107.4%,1511件
6,1700-1749,5723円,92分,108.3%,1446件
7,1750-1799,6052円,89分,109.1%,1456件
8,1800-1849,5544円,85分,108.7%,1403件
9,1850-1899,5680円,82分,109.2%,1368件
10,1900-1949,5640円,78分,109.6%,1373件
11,1950-1999,6365円,76分,111.2%,1330件
12,2000-2049,6152円,73分,111.3%,1312件
13,2050-2099,6471円,70分,112.3%,1268件
14,2100-2149,6417円,67分,112.8%,1169件
15,2150-2199,6003円,63分,112.7%,1164件
16,2200-2249,6828円,60分,115.1%,1147件
17,2250-2299,6862円,56分,116.4%,1147件
18,2300-2349,6930円,53分,117.5%,1061件
19,2350-2399,6972円,50分,118.8%,1096件
20,2400-2449,7559円,48分,121.1%,1015件
21,2450-2499,8065円,46分,123.3%,1015件
22,2500-2549,8449円,45分,125.2%,954件
23,2550-2599,9127円,43分,128.2%,853件
24,2600-2649,9705円,40分,132.4%,708件
25,2650-2699,10234円,38分,135.5%,631件
26,2700-2749,10816円,36分,140.5%,473件
27,2750-2799,11794円,33分,147.1%,370件
28,2800-2849,12559円,30分,155.9%,317件
29,2850-2899,13992円,27分,169%,264件
30,2900-2949,14332円,25分,176.8%,192件
