,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,7190円,108分,108.9%,150件
1,1450-1499,9884円,104分,112.7%,139件
2,1500-1549,9942円,107分,112.4%,151件
3,1550-1599,9704円,97分,113.4%,149件
4,1600-1649,10765円,91分,115.8%,155件
5,1650-1699,10219円,91分,114.9%,128件
6,1700-1749,10487円,92分,115.2%,131件
7,1750-1799,10647円,85分,116.7%,118件
8,1800-1849,9353円,83分,115%,126件
9,1850-1899,9885円,84分,115.6%,107件
10,1900-1949,9484円,73分,117.2%,105件
11,1950-1999,9997円,75分,117.9%,99件
12,2000-2049,9755円,72分,118.2%,111件
13,2050-2099,10208円,67分,120.3%,95件
14,2100-2149,11999円,62分,125.9%,79件
15,2150-2199,12018円,64分,124.9%,92件
16,2200-2249,10574円,58分,124.4%,76件
17,2250-2299,12799円,51分,133.8%,63件
18,2300-2349,9456円,50分,125.2%,62件
19,2350-2399,9307円,44分,127.9%,53件
20,2400-2449,9300円,42分,129.5%,73件
21,2450-2499,11902円,35分,144.7%,74件
22,2500-2549,11692円,36分,143.8%,67件
23,2550-2599,11425円,40分,138.4%,58件
24,2600-2649,11541円,39分,139.4%,50件
25,2650-2699,13248円,34分,151.5%,55件
26,2700-2749,12592円,33分,150.9%,56件
27,2750-2799,14085円,31分,159.8%,47件
28,2800-2849,13880円,29分,164.3%,57件
29,2850-2899,14280円,26分,174.6%,49件
30,2900-2949,14156円,24分,180.3%,36件
