,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,8750円,111分,110.5%,124件
1,1400-1449,7101円,108分,108.8%,150件
2,1450-1499,9792円,103分,112.6%,139件
3,1500-1549,9846円,107分,112.3%,151件
4,1550-1599,9618円,97分,113.3%,149件
5,1600-1649,10681円,91分,115.6%,155件
6,1650-1699,10136円,91分,114.8%,128件
7,1700-1749,10403円,92分,115.1%,131件
8,1750-1799,10568円,85分,116.6%,118件
9,1800-1849,9278円,83分,114.9%,126件
10,1850-1899,9809円,84分,115.5%,107件
11,1900-1949,9418円,73分,117.1%,105件
12,1950-1999,9929円,75分,117.8%,99件
13,2000-2049,9690円,72分,118%,111件
14,2050-2099,10145円,67分,120.2%,95件
15,2100-2149,11935円,62分,125.8%,79件
16,2150-2199,11952円,64分,124.8%,92件
17,2200-2249,10517円,58分,124.3%,76件
18,2250-2299,12744円,50分,133.7%,63件
19,2300-2349,9409円,50分,125.1%,62件
20,2350-2399,9265円,44分,127.8%,53件
21,2400-2449,9258円,42分,129.4%,73件
22,2450-2499,11860円,35分,144.6%,74件
23,2500-2549,11650円,36分,143.6%,67件
24,2550-2599,11383円,40分,138.3%,58件
25,2600-2649,11499円,39分,139.3%,50件
26,2650-2699,13206円,34分,151.4%,55件
27,2700-2749,12550円,33分,150.8%,56件
28,2750-2799,14043円,31分,159.7%,47件
29,2800-2849,13839円,29分,164.1%,57件
30,2850-2899,14238円,25分,174.5%,49件
31,2900-2949,14115円,23分,180.2%,36件
