,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5474円,122分,106%,211件
1,1100-1149,5003円,122分,105.5%,190件
2,1150-1199,4932円,123分,105.3%,231件
3,1200-1249,5399円,120分,106%,218件
4,1250-1299,5139円,115分,105.9%,250件
5,1300-1349,4580円,115分,105.3%,265件
6,1350-1399,5024円,113分,105.9%,252件
7,1400-1449,5445円,107分,106.8%,211件
8,1450-1499,4914円,111分,105.9%,221件
9,1500-1549,5668円,102分,107.4%,244件
10,1550-1599,4902円,102分,106.4%,239件
11,1600-1649,6085円,95分,108.6%,236件
12,1650-1699,4727円,92分,106.8%,224件
13,1700-1749,7190円,87分,111%,228件
14,1750-1799,7414円,88分,111.3%,236件
15,1800-1849,6426円,83分,110.3%,197件
16,1850-1899,6410円,81分,110.6%,207件
17,1900-1949,6802円,76分,112%,186件
18,1950-1999,6715円,73分,112.3%,194件
19,2000-2049,8198円,70分,115.6%,169件
20,2050-2099,7734円,67分,115.5%,163件
21,2100-2149,7175円,61分,115.8%,145件
22,2150-2199,7396円,61分,116.2%,154件
23,2200-2249,7524円,57分,117.5%,150件
24,2250-2299,6596円,56分,115.8%,139件
25,2300-2349,5474円,55分,113.3%,129件
26,2350-2399,8049円,46分,123.1%,134件
27,2400-2449,7530円,46分,121.8%,127件
28,2450-2499,8269円,44分,125.2%,135件
29,2500-2549,8673円,43分,127.1%,128件
30,2550-2599,8945円,41分,129%,106件
31,2600-2649,8682円,40分,128.9%,118件
32,2650-2699,9377円,39分,131.7%,102件
33,2700-2749,10694円,35分,141%,100件
34,2750-2799,11550円,33分,146.6%,80件
35,2800-2849,12571円,30分,156.4%,99件
36,2850-2899,13035円,29分,160.1%,92件
37,2900-2949,14058円,24分,177.8%,71件
