,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4678円,129分,104.9%,123件
1,950-999,6093円,130分,106.2%,123件
2,1000-1049,5927円,126分,106.3%,125件
3,1050-1099,5486円,126分,105.8%,149件
4,1100-1149,4691円,126分,104.9%,154件
5,1150-1199,6793円,124分,107.3%,164件
6,1200-1249,7737円,116分,108.9%,171件
7,1250-1299,5667円,117分,106.5%,176件
8,1300-1349,5341円,113分,106.3%,223件
9,1350-1399,7227円,108分,108.9%,200件
10,1400-1449,7333円,112分,108.7%,206件
11,1450-1499,7340円,103分,109.5%,197件
12,1500-1549,7848円,96分,110.9%,208件
13,1550-1599,7809円,97分,110.7%,188件
14,1600-1649,7838円,99分,110.6%,190件
15,1650-1699,7549円,92分,111%,166件
16,1700-1749,6831円,89分,110.3%,158件
17,1750-1799,7535円,90分,111.2%,166件
18,1800-1849,7369円,82分,112%,152件
19,1850-1899,7771円,81分,112.8%,146件
20,1900-1949,7817円,77分,113.6%,160件
21,1950-1999,7602円,75分,113.5%,144件
22,2000-2049,8559円,70分,116.3%,123件
23,2050-2099,9330円,71分,117.6%,137件
24,2100-2149,8173円,64分,116.9%,119件
25,2150-2199,10105円,58分,123.4%,102件
26,2200-2249,7563円,58分,117.5%,94件
27,2250-2299,8305円,51分,121.7%,80件
28,2300-2349,7461円,48分,120.9%,109件
29,2350-2399,9419円,42分,129.6%,119件
30,2400-2449,9691円,40分,132.5%,91件
31,2450-2499,9782円,42分,130.8%,85件
32,2500-2549,9602円,43分,129.9%,77件
33,2550-2599,11060円,38分,138.7%,86件
34,2600-2649,10360円,38分,136.4%,80件
35,2650-2699,11333円,36分,141.4%,72件
36,2700-2749,11357円,35分,143.4%,75件
37,2750-2799,12022円,32分,150.2%,71件
38,2800-2849,12083円,29分,155.6%,67件
39,2850-2899,13977円,27分,169.2%,86件
40,2900-2949,14622円,22分,188%,63件
