,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,7175円,98分,109.7%,74件
1,1550-1599,5930円,101分,107.9%,86件
2,1600-1649,7215円,95分,110.2%,88件
3,1650-1699,7613円,94分,110.8%,107件
4,1700-1749,7494円,91分,111%,90件
5,1750-1799,8240円,91分,112.1%,94件
6,1800-1849,8714円,87分,113.3%,88件
7,1850-1899,7786円,82分,112.6%,75件
8,1900-1949,7886円,77分,113.7%,104件
9,1950-1999,7595円,76分,113.3%,95件
10,2000-2049,7073円,71分,113.2%,85件
11,2050-2099,8852円,65分,118.2%,80件
12,2100-2149,6867円,65分,114.2%,63件
13,2150-2199,6785円,63分,114.3%,75件
14,2200-2249,7407円,59分,116.6%,54件
15,2250-2299,6866円,57分,116%,54件
16,2300-2349,7703円,49分,120.9%,60件
17,2350-2399,8996円,46分,126.3%,62件
18,2400-2449,8090円,46分,123.2%,47件
19,2450-2499,7231円,47分,120.3%,49件
20,2500-2549,9454円,43分,129.3%,59件
21,2550-2599,9306円,42分,129.6%,47件
22,2600-2649,9758円,41分,132%,57件
23,2650-2699,9846円,41分,131.9%,54件
24,2700-2749,11106円,36分,140.9%,42件
25,2750-2799,12388円,33分,149.6%,39件
26,2800-2849,12394円,30分,155.3%,37件
27,2850-2899,13630円,25分,171.5%,36件
28,2900-2949,14702円,25分,178.7%,47件
