,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3470円,144分,103.2%,1228件
1,650-699,3814円,140分,103.6%,1115件
2,700-749,4275円,137分,104.2%,998件
3,750-799,4584円,135分,104.5%,886件
4,800-849,4376円,136分,104.3%,787件
5,850-899,4298円,133分,104.3%,768件
6,900-949,4691円,130分,104.8%,731件
7,950-999,4136円,131分,104.2%,639件
8,1000-1049,5263円,126分,105.6%,616件
9,1050-1099,5002円,123分,105.4%,531件
10,1100-1149,5390円,122分,105.9%,538件
11,1150-1199,5414円,118分,106.1%,980件
12,1200-1249,5437円,115分,106.3%,533件
13,1250-1299,5993円,112分,107.2%,572件
14,1300-1349,5902円,112分,107.1%,526件
15,1350-1399,6263円,108分,107.8%,448件
16,1400-1449,5392円,107分,106.7%,444件
17,1450-1499,6369円,102分,108.3%,445件
18,1500-1549,5985円,102分,107.9%,399件
19,1550-1599,6523円,97分,108.9%,368件
20,1600-1649,7068円,95分,110%,352件
21,1650-1699,6447円,92分,109.3%,376件
22,1700-1749,7452円,89分,111.2%,411件
23,1750-1799,7267円,84分,111.5%,373件
24,1800-1849,6529円,85分,110.2%,358件
25,1850-1899,7813円,80分,113%,327件
26,1900-1949,8051円,78分,113.8%,312件
27,1950-1999,7366円,75分,113.1%,285件
28,2000-2049,9031円,72分,116.8%,332件
29,2050-2099,8891円,69分,117.1%,292件
30,2100-2149,8372円,63分,117.7%,295件
31,2150-2199,8528円,58分,119.5%,256件
32,2200-2249,8524円,55分,120.8%,272件
33,2250-2299,9514円,48分,126.5%,274件
34,2300-2349,8908円,46分,125.8%,254件
35,2350-2399,8951円,43分,127.9%,279件
36,2400-2449,9192円,42分,129.3%,252件
37,2450-2499,8985円,42分,128.4%,239件
38,2500-2549,10172円,39分,135.1%,253件
39,2550-2599,9995円,38分,135.1%,215件
40,2600-2649,10433円,36分,138.4%,248件
41,2650-2699,10882円,35分,141.3%,211件
42,2700-2749,11163円,34分,144.4%,201件
43,2750-2799,11993円,32分,150.2%,192件
44,2800-2849,12416円,29分,158%,215件
45,2850-2899,12667円,26分,166%,170件
46,2900-2949,14144円,23分,180.4%,156件
