,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,9817円,106分,112.3%,401件
1,1400-1449,9634円,104分,112.3%,373件
2,1450-1499,9358円,102分,112.2%,308件
3,1500-1549,8788円,100分,111.8%,319件
4,1550-1599,9952円,96分,113.8%,310件
5,1600-1649,10304円,95分,114.5%,286件
6,1650-1699,9933円,90分,114.7%,243件
7,1700-1749,10889円,87分,116.7%,252件
8,1750-1799,9831円,87分,115%,236件
9,1800-1849,10761円,84分,117.1%,264件
10,1850-1899,10355円,78分,117.6%,252件
11,1900-1949,9628円,79分,116.3%,235件
12,1950-1999,11493円,73分,121%,232件
13,2000-2049,11336円,73分,120.8%,219件
14,2050-2099,10525円,69分,120.4%,186件
15,2100-2149,11839円,67分,123.6%,221件
16,2150-2199,11801円,63分,124.9%,191件
17,2200-2249,11356円,56分,127%,201件
18,2250-2299,11096円,52分,128.6%,176件
19,2300-2349,11368円,46分,132.8%,187件
20,2350-2399,12021円,40分,139.8%,176件
21,2400-2449,11746円,38分,140.8%,172件
22,2450-2499,11703円,37分,142%,207件
23,2500-2549,12256円,36分,145.9%,186件
24,2550-2599,12121円,36分,144.6%,173件
25,2600-2649,13209円,33分,153.3%,180件
26,2650-2699,12530円,33分,150.2%,151件
27,2700-2749,13605円,30分,159.6%,166件
28,2750-2799,13633円,30分,159.9%,142件
29,2800-2849,14253円,28分,168.3%,155件
30,2850-2899,15335円,26分,178.7%,134件
31,2900-2949,15639円,22分,193.9%,131件
