,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,803円,137分,100.8%,39件
1,800-849,2685円,133分,102.7%,51件
2,850-899,1974円,125分,102.1%,71件
3,900-949,2809円,130分,102.9%,60件
4,950-999,1834円,120分,102%,72件
5,1000-1049,3259円,127分,103.4%,78件
6,1050-1099,1861円,122分,102%,98件
7,1100-1149,1577円,117分,101.8%,82件
8,1150-1199,2863円,116分,103.3%,100件
9,1200-1249,4069円,110分,104.9%,123件
10,1250-1299,2420円,115分,102.8%,107件
11,1300-1349,2828円,115分,103.3%,123件
12,1350-1399,3149円,111分,103.8%,122件
13,1400-1449,2778円,104分,103.6%,130件
14,1450-1499,2550円,106分,103.2%,158件
15,1500-1549,3879円,98分,105.3%,137件
16,1550-1599,3450円,99分,104.6%,122件
17,1600-1649,3289円,99分,104.4%,134件
18,1650-1699,4545円,90分,106.8%,133件
19,1700-1749,4047円,91分,105.9%,146件
20,1750-1799,5920円,83分,109.5%,150件
21,1800-1849,2838円,84分,104.5%,132件
22,1850-1899,6053円,76分,110.7%,123件
23,1900-1949,5505円,77分,109.5%,128件
24,1950-1999,4719円,71分,108.8%,100件
25,2000-2049,5051円,69分,109.7%,114件
26,2050-2099,5285円,65分,110.9%,100件
27,2100-2149,6934円,59分,115.6%,121件
28,2150-2199,5344円,57分,112.4%,73件
29,2200-2249,7283円,53分,118.3%,93件
30,2250-2299,6746円,47分,119.3%,79件
31,2300-2349,7338円,48分,120.2%,83件
32,2350-2399,6711円,45分,120%,84件
33,2400-2449,7461円,43分,123%,87件
34,2450-2499,6652円,45分,119.5%,81件
35,2500-2549,7424円,42分,123.3%,68件
36,2550-2599,7729円,40分,125.5%,69件
37,2600-2649,8130円,39分,128%,74件
38,2650-2699,8896円,36分,133%,73件
39,2700-2749,9467円,33分,138.7%,51件
40,2750-2799,9648円,31分,141.9%,73件
41,2800-2849,11140円,30分,150.1%,63件
42,2850-2899,12555円,25分,167.8%,58件
43,2900-2949,12742円,22分,176.1%,41件
