,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,5453円,138分,105.3%,1506件
1,700-749,5136円,137分,105%,1019件
2,750-799,5518円,135分,105.5%,850件
3,800-849,5590円,134分,105.6%,715件
4,850-899,5852円,131分,105.9%,679件
5,900-949,6163円,126分,106.5%,662件
6,950-999,5798円,126分,106.1%,670件
7,1000-1049,6328円,124分,106.8%,605件
8,1050-1099,6069円,122分,106.7%,600件
9,1100-1149,6616円,122分,107.3%,661件
10,1150-1199,7033円,120分,107.8%,632件
11,1200-1249,6257円,115分,107.2%,572件
12,1250-1299,6462円,112分,107.7%,677件
13,1300-1349,6454円,109分,107.9%,614件
14,1350-1399,7116円,106分,108.9%,621件
15,1400-1449,8262円,103分,110.7%,613件
16,1450-1499,8106円,103分,110.5%,584件
17,1500-1549,7939円,102分,110.4%,595件
18,1550-1599,7663円,96分,110.7%,577件
19,1600-1649,7259円,91分,110.6%,494件
20,1650-1699,8326円,91分,112.2%,497件
21,1700-1749,7406円,87分,111.3%,500件
22,1750-1799,8521円,85分,113.4%,488件
23,1800-1849,7904円,83分,112.7%,509件
24,1850-1899,8412円,80分,114%,442件
25,1900-1949,9008円,77分,115.7%,426件
26,1950-1999,9062円,74分,116.3%,448件
27,2000-2049,9128円,72分,116.9%,421件
28,2050-2099,8812円,67分,117.4%,408件
29,2100-2149,9712円,65分,119.8%,440件
30,2150-2199,9678円,62分,120.8%,407件
31,2200-2249,9889円,58分,122.7%,373件
32,2250-2299,9773円,51分,125.8%,367件
33,2300-2349,9596円,44分,128.9%,369件
34,2350-2399,9678円,40分,132.3%,357件
35,2400-2449,10289円,39分,135.1%,327件
36,2450-2499,10156円,38分,135.6%,352件
37,2500-2549,10073円,37分,135.9%,344件
38,2550-2599,10795円,36分,140.4%,348件
39,2600-2649,11498円,34分,145.5%,306件
40,2650-2699,11592円,33分,146.6%,302件
41,2700-2749,11902円,31分,150.4%,311件
42,2750-2799,12426円,30分,154.8%,285件
43,2800-2849,13479円,27分,166.3%,305件
44,2850-2899,13532円,25分,172%,279件
45,2900-2949,13702円,22分,182.1%,227件
