,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,10255円,118分,111.6%,15件
1,1350-1399,10960円,97分,115.1%,18件
2,1400-1449,9426円,103分,112.2%,23件
3,1450-1499,11719円,106分,114.8%,13件
4,1500-1549,9326円,101分,112.4%,13件
5,1550-1599,11208円,100分,114.9%,21件
6,1600-1649,8630円,104分,111%,23件
7,1650-1699,11142円,91分,116.3%,33件
8,1700-1749,10755円,95分,115%,21件
9,1750-1799,9963円,95分,113.9%,26件
10,1800-1849,11292円,77分,119.6%,24件
11,1850-1899,10798円,77分,118.8%,27件
12,1900-1949,6716円,71分,112.6%,20件
13,1950-1999,11260円,75分,120%,26件
14,2000-2049,11297円,69分,121.7%,38件
15,2050-2099,12285円,64分,125.5%,31件
16,2100-2149,9116円,63分,119.2%,31件
17,2150-2199,10450円,59分,123.6%,32件
18,2200-2249,11454円,48分,131.6%,23件
19,2250-2299,10200円,47分,129.2%,27件
20,2300-2349,10179円,41分,133.4%,33件
21,2350-2399,11862円,45分,135.4%,34件
22,2400-2449,7990円,45分,123.9%,34件
23,2450-2499,8168円,45分,124.3%,23件
24,2500-2549,9266円,41分,130.3%,33件
25,2550-2599,8675円,41分,128.2%,39件
26,2600-2649,9528円,37分,134%,31件
27,2650-2699,10376円,35分,139.5%,22件
28,2700-2749,12029円,32分,150.2%,26件
29,2750-2799,11551円,32分,147.8%,21件
30,2800-2849,12677円,27分,163%,19件
31,2850-2899,13099円,26分,167.8%,23件
32,2900-2949,15218円,24分,183.6%,23件
