,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,1091円,151分,101%,180件
1,400-449,-146円,152分,99.9%,225件
2,450-499,175円,154分,100.2%,276件
3,500-549,786円,144分,100.7%,355件
4,550-599,-327円,147分,99.7%,409件
5,600-649,1409円,143分,101.3%,440件
6,650-699,1043円,143分,101%,478件
7,700-749,1092円,142分,101%,539件
8,750-799,858円,139分,100.8%,572件
9,800-849,1647円,135分,101.6%,565件
10,850-899,1664円,133分,101.7%,634件
11,900-949,1047円,134分,101%,642件
12,950-999,1540円,131分,101.6%,735件
13,1000-1049,2049円,125分,102.2%,743件
14,1050-1099,2012円,128分,102.1%,725件
15,1100-1149,2010円,122分,102.2%,722件
16,1150-1199,2438円,118分,102.8%,677件
17,1200-1249,2659円,118分,103%,645件
18,1250-1299,2620円,116分,103%,676件
19,1300-1349,3307円,110分,104%,623件
20,1350-1399,2806円,108分,103.5%,589件
21,1400-1449,2657円,108分,103.3%,583件
22,1450-1499,3282円,105分,104.2%,598件
23,1500-1549,3707円,100分,104.9%,542件
24,1550-1599,3856円,97分,105.3%,573件
25,1600-1649,3768円,97分,105.2%,544件
26,1650-1699,3604円,91分,105.3%,473件
27,1700-1749,4386円,90分,106.5%,444件
28,1750-1799,4609円,87分,107.1%,459件
29,1800-1849,5238円,83分,108.4%,393件
30,1850-1899,4117円,81分,106.8%,367件
31,1900-1949,5722円,77分,109.9%,357件
32,1950-1999,4820円,74分,108.7%,363件
33,2000-2049,5075円,71分,109.6%,367件
34,2050-2099,5537円,66分,111.2%,353件
35,2100-2149,5496円,64分,111.4%,329件
36,2150-2199,5166円,61分,111.3%,321件
37,2200-2249,5936円,57分,114%,300件
38,2250-2299,5316円,55分,112.8%,298件
39,2300-2349,6085円,51分,115.9%,246件
40,2350-2399,6100円,48分,117%,286件
41,2400-2449,6960円,45分,120.7%,266件
42,2450-2499,7198円,43分,122.3%,263件
43,2500-2549,7464円,43分,123.2%,309件
44,2550-2599,7493円,42分,123.9%,252件
45,2600-2649,8422円,39分,128.9%,228件
46,2650-2699,9312円,37分,133.7%,230件
47,2700-2749,9874円,35分,137.7%,221件
48,2750-2799,10579円,32分,143.7%,211件
49,2800-2849,11461円,29分,152.8%,187件
50,2850-2899,12905円,26分,165.2%,191件
51,2900-2949,13688円,23分,179.5%,168件
