,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,6515円,109分,108%,673件
1,1450-1499,7217円,106分,109.1%,620件
2,1500-1549,6387円,105分,108.1%,628件
3,1550-1599,6764円,101分,109%,670件
4,1600-1649,6643円,97分,109.2%,609件
5,1650-1699,6695円,95分,109.4%,614件
6,1700-1749,7346円,91分,110.8%,588件
7,1750-1799,7800円,89分,111.7%,564件
8,1800-1849,7156円,88分,110.9%,504件
9,1850-1899,7672円,82分,112.4%,551件
10,1900-1949,8386円,81分,113.7%,515件
11,1950-1999,7505円,75分,113.4%,505件
12,2000-2049,7644円,73分,114%,457件
13,2050-2099,7511円,68分,114.7%,463件
14,2100-2149,8213円,63分,117.3%,470件
15,2150-2199,8415円,60分,118.7%,460件
16,2200-2249,7324円,56分,117.4%,465件
17,2250-2299,8079円,54分,120.1%,439件
18,2300-2349,8144円,51分,121.2%,429件
19,2350-2399,8564円,47分,124.2%,444件
20,2400-2449,8200円,46分,123.8%,370件
21,2450-2499,8820円,44分,126.8%,429件
22,2500-2549,9218円,44分,128.1%,376件
23,2550-2599,9874円,41分,132.2%,379件
24,2600-2649,10183円,41分,133.4%,334件
25,2650-2699,10164円,38分,135.6%,367件
26,2700-2749,10989円,36分,140.6%,306件
27,2750-2799,12098円,33分,149.2%,325件
28,2800-2849,12801円,30分,157.8%,310件
29,2850-2899,13691円,28分,165.9%,278件
30,2900-2949,14843円,25分,180%,183件
