,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5140円,127分,105.4%,179件
1,1050-1099,4742円,128分,104.9%,190件
2,1100-1149,6440円,127分,106.8%,193件
3,1150-1199,7253円,120分,108.1%,213件
4,1200-1249,5430円,120分,106%,210件
5,1250-1299,4695円,117分,105.4%,252件
6,1300-1349,6930円,112分,108.3%,247件
7,1350-1399,6632円,116分,107.6%,238件
8,1400-1449,6796円,106分,108.5%,231件
9,1450-1499,7347円,100分,109.8%,238件
10,1500-1549,6986円,102分,109.2%,229件
11,1550-1599,7220円,101分,109.5%,234件
12,1600-1649,7437円,95分,110.4%,208件
13,1650-1699,6022円,92分,108.7%,186件
14,1700-1749,6867円,92分,109.9%,197件
15,1750-1799,7026円,85分,111.1%,183件
16,1800-1849,7421円,84分,111.8%,176件
17,1850-1899,7306円,82分,112%,189件
18,1900-1949,7991円,79分,113.6%,186件
19,1950-1999,7914円,73分,114.4%,150件
20,2000-2049,8669円,75分,115.4%,159件
21,2050-2099,7654円,68分,115%,144件
22,2100-2149,9712円,63分,120.5%,134件
23,2150-2199,7172円,62分,115.5%,122件
24,2200-2249,8548円,55分,120.6%,101件
25,2250-2299,7036円,52分,117.9%,122件
26,2300-2349,9033円,46分,125.9%,139件
27,2350-2399,9221円,42分,129.5%,110件
28,2400-2449,9146円,44分,127.9%,103件
29,2450-2499,8707円,46分,125.5%,91件
30,2500-2549,10336円,40分,134.6%,104件
31,2550-2599,9612円,41分,131%,98件
32,2600-2649,10357円,39分,135.7%,88件
33,2650-2699,10530円,38分,137.2%,85件
34,2700-2749,11032円,36分,141.2%,83件
35,2750-2799,11283円,32分,147.3%,79件
36,2800-2849,13042円,30分,157.7%,106件
37,2850-2899,13709円,26分,170.6%,84件
38,2900-2949,13819円,24分,178.3%,62件
