,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,9178円,103分,111.9%,46件
1,1400-1449,8720円,99分,111.7%,48件
2,1450-1499,9714円,102分,112.7%,64件
3,1500-1549,9627円,104分,112.4%,63件
4,1550-1599,8959円,102分,111.7%,60件
5,1600-1649,8586円,94分,112.1%,73件
6,1650-1699,8467円,95分,111.9%,75件
7,1700-1749,9715円,87分,114.9%,72件
8,1750-1799,9858円,84分,115.6%,62件
9,1800-1849,8866円,90分,113.1%,64件
10,1850-1899,10091円,79分,117%,57件
11,1900-1949,9008円,82分,114.6%,69件
12,1950-1999,10448円,75分,118.7%,70件
13,2000-2049,8902円,70分,116.9%,61件
14,2050-2099,10297円,65分,121%,53件
15,2100-2149,11335円,68分,122.1%,68件
16,2150-2199,8934円,60分,119.8%,48件
17,2200-2249,7669円,58分,117.5%,53件
18,2250-2299,9902円,51分,126.1%,52件
19,2300-2349,11748円,42分,137.5%,53件
20,2350-2399,8872円,44分,127%,38件
21,2400-2449,10452円,40分,134.5%,40件
22,2450-2499,11175円,36分,141.3%,35件
23,2500-2549,10839円,40分,135.9%,34件
24,2550-2599,11324円,35分,143.3%,43件
25,2600-2649,11887円,36分,144.3%,44件
26,2650-2699,12277円,34分,147.8%,43件
27,2700-2749,11937円,36分,144.1%,29件
28,2750-2799,12700円,32分,153%,33件
29,2800-2849,13159円,30分,159.3%,38件
30,2850-2899,13583円,26分,169.6%,33件
31,2900-2949,14302円,23分,184%,19件
