,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4623円,126分,104.9%,896件
1,1050-1099,4447円,126分,104.7%,944件
2,1100-1149,5005円,123分,105.4%,805件
3,1150-1199,4855円,118分,105.5%,809件
4,1200-1249,4893円,120分,105.4%,736件
5,1250-1299,5473円,116分,106.3%,713件
6,1300-1349,5563円,115分,106.4%,628件
7,1350-1399,4731円,110分,105.7%,578件
8,1400-1449,5168円,106分,106.5%,586件
9,1450-1499,6080円,105分,107.7%,537件
10,1500-1549,5140円,104分,106.6%,507件
11,1550-1599,5840円,100分,107.8%,556件
12,1600-1649,5892円,96分,108.2%,532件
13,1650-1699,5857円,94分,108.3%,526件
14,1700-1749,6646円,92分,109.6%,430件
15,1750-1799,6443円,88分,109.8%,447件
16,1800-1849,6886円,85分,110.8%,442件
17,1850-1899,6490円,82分,110.6%,432件
18,1900-1949,6278円,78分,110.8%,423件
19,1950-1999,7046円,74分,112.7%,392件
20,2000-2049,6994円,72分,113%,376件
21,2050-2099,6541円,66分,113.1%,377件
22,2100-2149,6804円,64分,114.1%,355件
23,2150-2199,6806円,60分,115.2%,351件
24,2200-2249,7366円,58分,117.1%,329件
25,2250-2299,7076円,54分,117.5%,320件
26,2300-2349,7702円,50分,120.7%,318件
27,2350-2399,7973円,47分,122.5%,312件
28,2400-2449,8235円,47分,123.5%,276件
29,2450-2499,8201円,45分,124.1%,269件
30,2500-2549,8303円,44分,125.3%,264件
31,2550-2599,9459円,41分,130.9%,286件
32,2600-2649,9360円,40分,131.2%,241件
33,2650-2699,10415円,37分,137.4%,232件
34,2700-2749,10898円,35分,141.3%,269件
35,2750-2799,11691円,33分,147.6%,236件
36,2800-2849,12224円,29分,155.6%,250件
37,2850-2899,13355円,27分,166.3%,210件
38,2900-2949,14025円,23分,180.7%,197件
