,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,586円,155分,100.5%,207件
1,350-399,111円,152分,100.1%,276件
2,400-449,-285円,156分,99.8%,334件
3,450-499,403円,145分,100.4%,419件
4,500-549,-538円,148分,99.5%,495件
5,550-599,1054円,146分,101%,544件
6,600-649,690円,145分,100.6%,571件
7,650-699,829円,144分,100.8%,639件
8,700-749,610円,142分,100.6%,675件
9,750-799,1341円,138分,101.3%,685件
10,800-849,1416円,136分,101.4%,766件
11,850-899,1015円,135分,101%,770件
12,900-949,1164円,134分,101.2%,863件
13,950-999,1790円,128分,101.9%,889件
14,1000-1049,1596円,131分,101.6%,861件
15,1050-1099,1732円,125分,101.8%,861件
16,1100-1149,2164円,121分,102.4%,812件
17,1150-1199,2211円,122分,102.4%,748件
18,1200-1249,2106円,118分,102.4%,802件
19,1250-1299,2819円,114分,103.3%,745件
20,1300-1349,2629円,111分,103.2%,725件
21,1350-1399,2123円,111分,102.6%,688件
22,1400-1449,2726円,108分,103.4%,685件
23,1450-1499,3237円,103分,104.2%,651件
24,1500-1549,3451円,100分,104.6%,693件
25,1550-1599,3528円,100分,104.7%,640件
26,1600-1649,3465円,94分,104.9%,589件
27,1650-1699,3988円,93分,105.7%,537件
28,1700-1749,4376円,90分,106.5%,546件
29,1750-1799,4910円,85分,107.7%,474件
30,1800-1849,3845円,84分,106.1%,446件
31,1850-1899,5366円,81分,108.9%,429件
32,1900-1949,4370円,77分,107.6%,426件
33,1950-1999,4737円,74分,108.6%,436件
34,2000-2049,5215円,69分,110%,426件
35,2050-2099,5143円,67分,110.2%,396件
36,2100-2149,4822円,65分,110%,376件
37,2150-2199,5770円,60分,112.8%,363件
38,2200-2249,5088円,59分,111.5%,355件
39,2250-2299,6211円,54分,115.2%,312件
40,2300-2349,5306円,52分,113.7%,330件
41,2350-2399,6115円,48分,117.1%,315件
42,2400-2449,6681円,45分,119.8%,318件
43,2450-2499,6895円,45分,120.4%,376件
44,2500-2549,7013円,44分,121.5%,300件
45,2550-2599,7801円,41分,125.2%,274件
46,2600-2649,8587円,39分,129.1%,282件
47,2650-2699,9397円,37分,133.8%,271件
48,2700-2749,9757円,35分,137.5%,249件
49,2750-2799,10679円,31分,145.6%,236件
50,2800-2849,11872円,30分,153.2%,231件
51,2850-2899,12779円,26分,165.9%,238件
52,2900-2949,13812円,23分,180.9%,187件
