,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,5291円,139分,105.1%,7406件
1,650-699,5581円,137分,105.4%,2369件
2,700-749,5817円,134分,105.8%,1246件
3,750-799,5644円,133分,105.7%,854件
4,800-849,6134円,131分,106.3%,716件
5,850-899,6058円,131分,106.2%,600件
6,900-949,6622円,127分,107%,567件
7,950-999,6977円,122分,107.6%,566件
8,1000-1049,6344円,123分,106.9%,562件
9,1050-1099,6982円,121分,107.7%,498件
10,1100-1149,6767円,118分,107.6%,507件
11,1150-1199,7022円,118分,107.9%,545件
12,1200-1249,7799円,116分,108.9%,524件
13,1250-1299,7040円,112分,108.4%,477件
14,1300-1349,7231円,108分,108.9%,575件
15,1350-1399,7035円,104分,109%,506件
16,1400-1449,7962円,102分,110.4%,526件
17,1450-1499,9000円,98分,112.2%,518件
18,1500-1549,8512円,98分,111.5%,495件
19,1550-1599,8682円,97分,111.9%,500件
20,1600-1649,8628円,91分,112.6%,484件
21,1650-1699,8023円,87分,112.2%,420件
22,1700-1749,9070円,88分,113.8%,424件
23,1750-1799,8137円,83分,113.1%,424件
24,1800-1849,8879円,81分,114.6%,409件
25,1850-1899,8537円,80分,114.3%,422件
26,1900-1949,9211円,76分,116.2%,374件
27,1950-1999,9785円,73分,117.9%,358件
28,2000-2049,10276円,70分,119.5%,371件
29,2050-2099,10308円,67分,120.4%,354件
30,2100-2149,9518円,64分,119.9%,328件
31,2150-2199,10852円,62分,123.5%,361件
32,2200-2249,10790円,57分,125%,340件
33,2250-2299,10814円,54分,126.5%,320件
34,2300-2349,11119円,45分,132.6%,307件
35,2350-2399,10474円,39分,135.6%,303件
36,2400-2449,10546円,36分,139.2%,291件
37,2450-2499,11200円,36分,141.8%,273件
38,2500-2549,11291円,34分,143.7%,298件
39,2550-2599,11084円,34分,143.7%,295件
40,2600-2649,11841円,32分,149.1%,286件
41,2650-2699,12451円,31分,154.3%,252件
42,2700-2749,12749円,30分,156.9%,250件
43,2750-2799,13099円,28分,163.5%,271件
44,2800-2849,13403円,27分,166.5%,230件
45,2850-2899,14607円,23分,183.2%,246件
46,2900-2949,14391円,22分,187.6%,211件
