,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4811円,135分,104.7%,50件
1,900-949,6405円,127分,106.7%,47件
2,950-999,5798円,113分,106.9%,57件
3,1000-1049,3683円,122分,104%,87件
4,1050-1099,4508円,122分,104.9%,79件
5,1100-1149,5851円,120分,106.5%,83件
6,1150-1199,5401円,115分,106.3%,102件
7,1200-1249,3612円,120分,104%,103件
8,1250-1299,6357円,115分,107.4%,111件
9,1300-1349,7461円,110分,109.1%,125件
10,1350-1399,5658円,109分,106.9%,124件
11,1400-1449,4213円,105分,105.3%,150件
12,1450-1499,6838円,101分,109%,139件
13,1500-1549,6756円,104分,108.6%,151件
14,1550-1599,6840円,94分,109.7%,149件
15,1600-1649,7977円,89分,112%,155件
16,1650-1699,7454円,89分,111.2%,128件
17,1700-1749,7698円,90分,111.4%,131件
18,1750-1799,8015円,83分,112.9%,118件
19,1800-1849,6874円,81分,111.3%,126件
20,1850-1899,7346円,82分,111.9%,107件
21,1900-1949,7275円,71分,113.6%,105件
22,1950-1999,7713円,73分,114.2%,99件
23,2000-2049,7590円,70分,114.5%,111件
24,2050-2099,8096円,65分,116.6%,95件
25,2100-2149,9886円,60分,122%,79件
26,2150-2199,9827円,62分,121%,92件
27,2200-2249,8683円,56分,120.7%,76件
28,2250-2299,10986円,49分,130%,63件
29,2300-2349,7908円,49分,121.7%,62件
30,2350-2399,7917円,43分,124.4%,53件
31,2400-2449,7910円,41分,125.8%,73件
32,2450-2499,10511円,34分,140.9%,74件
33,2500-2549,10301円,34分,139.9%,67件
34,2550-2599,10034円,38分,134.8%,58件
35,2600-2649,10151円,38分,135.8%,50件
36,2650-2699,11857円,33分,147.8%,55件
37,2700-2749,11202円,32分,147%,56件
38,2750-2799,12694円,30分,156.1%,47件
39,2800-2849,12490円,28分,160.4%,57件
40,2850-2899,12889円,24分,170.8%,49件
41,2900-2949,12766円,22分,176.4%,36件
