,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3788円,141分,103.6%,66件
1,800-849,5764円,131分,105.9%,72件
2,850-899,5345円,121分,105.9%,88件
3,900-949,3317円,127分,103.5%,123件
4,950-999,4670円,129分,104.8%,123件
5,1000-1049,4551円,125分,104.9%,125件
6,1050-1099,4130円,125分,104.4%,149件
7,1100-1149,3367円,125分,103.6%,154件
8,1150-1199,5407円,122分,105.9%,164件
9,1200-1249,6410円,115分,107.4%,171件
10,1250-1299,4400円,116分,105.1%,176件
11,1300-1349,4115円,112分,104.9%,223件
12,1350-1399,6003円,107分,107.5%,200件
13,1400-1449,6054円,111分,107.3%,206件
14,1450-1499,6169円,102分,108.1%,197件
15,1500-1549,6735円,95分,109.4%,208件
16,1550-1599,6680円,96分,109.3%,188件
17,1600-1649,6695円,98分,109.1%,190件
18,1650-1699,6485円,91分,109.5%,166件
19,1700-1749,5827円,88分,108.9%,158件
20,1750-1799,6498円,89分,109.8%,166件
21,1800-1849,6431円,81分,110.6%,152件
22,1850-1899,6821円,80分,111.4%,146件
23,1900-1949,6928円,76分,112.2%,160件
24,1950-1999,6726円,74分,112.1%,144件
25,2000-2049,7700円,69分,114.8%,123件
26,2050-2099,8435円,70分,116.1%,137件
27,2100-2149,7401円,64分,115.5%,119件
28,2150-2199,9351円,57分,121.9%,102件
29,2200-2249,6896円,57分,116.2%,94件
30,2250-2299,7682円,50分,120.3%,80件
31,2300-2349,6883円,47分,119.5%,109件
32,2350-2399,8852円,42分,128.1%,119件
33,2400-2449,9138円,39分,131%,91件
34,2450-2499,9229円,42分,129.4%,85件
35,2500-2549,9049円,42分,128.5%,77件
36,2550-2599,10507円,38分,137.2%,86件
37,2600-2649,9807円,37分,134.9%,80件
38,2650-2699,10780円,36分,139.9%,72件
39,2700-2749,10804円,34分,141.9%,75件
40,2750-2799,11469円,31分,148.7%,71件
41,2800-2849,11530円,28分,154%,67件
42,2850-2899,13424円,26分,167.7%,86件
43,2900-2949,14069円,22分,186.6%,63件
