,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1982円,146分,101.8%,93件
1,600-649,3564円,140分,103.4%,156件
2,650-699,3133円,141分,103%,288件
3,700-749,3039円,140分,102.9%,366件
4,750-799,4663円,131分,104.7%,384件
5,800-849,3726円,131分,103.8%,363件
6,850-899,3983円,131分,104%,402件
7,900-949,4007円,129分,104.1%,380件
8,950-999,3827円,130分,103.9%,398件
9,1000-1049,4899円,122分,105.4%,414件
10,1050-1099,4161円,123分,104.5%,374件
11,1100-1149,5196円,118分,105.9%,365件
12,1150-1199,4452円,121分,104.9%,444件
13,1200-1249,4818円,113分,105.7%,429件
14,1250-1299,5045円,112分,106%,466件
15,1300-1349,5550円,111分,106.7%,363件
16,1350-1399,4827円,105分,106.1%,391件
17,1400-1449,5627円,107分,107%,327件
18,1450-1499,5356円,102分,107%,329件
19,1500-1549,5538円,101分,107.3%,288件
20,1550-1599,5187円,94分,107.3%,280件
21,1600-1649,6618円,93分,109.5%,285件
22,1650-1699,6171円,91分,109.1%,230件
23,1700-1749,6248円,89分,109.3%,256件
24,1750-1799,7250円,85分,111.4%,278件
25,1800-1849,6435円,82分,110.5%,272件
26,1850-1899,6393円,82分,110.4%,261件
27,1900-1949,6867円,79分,111.6%,199件
28,1950-1999,6858円,73分,112.5%,214件
29,2000-2049,7749円,69分,114.9%,202件
30,2050-2099,8299円,67分,116.5%,207件
31,2100-2149,7202円,64分,115.1%,203件
32,2150-2199,7879円,60分,117.6%,196件
33,2200-2249,7981円,53分,120%,191件
34,2250-2299,7962円,49分,121.7%,201件
35,2300-2349,7948円,45分,123.5%,179件
36,2350-2399,9033円,42分,128.7%,176件
37,2400-2449,8955円,41分,129%,158件
38,2450-2499,8457円,41分,127.5%,154件
39,2500-2549,9852円,38分,134.9%,142件
40,2550-2599,9766円,39分,133.3%,144件
41,2600-2649,10576円,37分,138.1%,138件
42,2650-2699,10701円,37分,139.1%,136件
43,2700-2749,10851円,33分,143.8%,132件
44,2750-2799,11263円,32分,147.5%,134件
45,2800-2849,12147円,30分,154.7%,112件
46,2850-2899,12956円,26分,166.3%,100件
47,2900-2949,13848円,23分,178.8%,122件
