,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-739円,159分,99.4%,251件
1,300-349,-961円,156分,99.2%,355件
2,350-399,-912円,156分,99.2%,415件
3,400-449,-295円,145分,99.7%,531件
4,450-499,-1396円,149分,98.8%,595件
5,500-549,29円,147分,100%,666件
6,550-599,-256円,146分,99.8%,692件
7,600-649,209円,143分,100.2%,792件
8,650-699,-241円,142分,99.8%,805件
9,700-749,436円,139分,100.4%,841件
10,750-799,781円,136分,100.8%,950件
11,800-849,177円,137分,100.2%,949件
12,850-899,256円,136分,100.3%,1041件
13,900-949,851円,129分,100.9%,1069件
14,950-999,881円,132分,100.9%,1070件
15,1000-1049,955円,126分,101%,1050件
16,1050-1099,1190円,124分,101.3%,981件
17,1100-1149,1501円,124分,101.6%,946件
18,1150-1199,1477円,119分,101.7%,973件
19,1200-1249,1976円,115分,102.3%,904件
20,1250-1299,1754円,113分,102.1%,864件
21,1300-1349,1665円,112分,102%,872件
22,1350-1399,1947円,110分,102.4%,846件
23,1400-1449,2544円,105分,103.2%,798件
24,1450-1499,2609円,103分,103.4%,841件
25,1500-1549,2733円,102分,103.6%,773件
26,1550-1599,2652円,97分,103.7%,719件
27,1600-1649,3114円,95分,104.4%,658件
28,1650-1699,3504円,93分,105%,651件
29,1700-1749,4263円,88分,106.5%,592件
30,1750-1799,3514円,86分,105.4%,549件
31,1800-1849,4469円,83分,107.2%,529件
32,1850-1899,4050円,80分,106.8%,533件
33,1900-1949,4134円,77分,107.2%,532件
34,1950-1999,4354円,72分,108.1%,511件
35,2000-2049,4666円,70分,108.9%,498件
36,2050-2099,4383円,67分,108.7%,468件
37,2100-2149,5421円,63分,111.5%,446件
38,2150-2199,4583円,63分,109.8%,442件
39,2200-2249,5702円,58分,113.1%,399件
40,2250-2299,4683円,55分,111.4%,404件
41,2300-2349,5497円,51分,114.4%,387件
42,2350-2399,6171円,46分,117.8%,395件
43,2400-2449,6015円,47分,117.2%,451件
44,2450-2499,6291円,45分,118.8%,360件
45,2500-2549,7286円,42分,123.1%,333件
46,2550-2599,7603円,42分,124.4%,335件
47,2600-2649,8575円,38分,129.9%,338件
48,2650-2699,8894円,36分,132.5%,309件
49,2700-2749,9634円,33分,138.6%,298件
50,2750-2799,10662円,32分,143.9%,284件
51,2800-2849,11393円,29分,152.9%,290件
52,2850-2899,12580円,26分,165.4%,255件
53,2900-2949,13123円,24分,174.3%,187件
