,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1531円,142分,101.4%,3853件
1,650-699,1607円,142分,101.5%,3800件
2,700-749,1767円,140分,101.7%,3688件
3,750-799,1674円,136分,101.6%,4001件
4,800-849,2111円,135分,102.1%,4159件
5,850-899,2124円,132分,102.1%,3906件
6,900-949,2551円,129分,102.6%,3828件
7,950-999,2430円,129分,102.5%,3613件
8,1000-1049,2388円,126分,102.5%,3625件
9,1050-1099,2705円,123分,102.9%,3418件
10,1100-1149,2784円,120分,103.1%,3323件
11,1150-1199,2996円,119分,103.4%,3214件
12,1200-1249,3175円,117分,103.6%,3091件
13,1250-1299,3179円,113分,103.8%,3074件
14,1300-1349,3119円,111分,103.7%,3039件
15,1350-1399,3500円,107分,104.4%,2937件
16,1400-1449,3561円,106分,104.5%,2891件
17,1450-1499,3845円,104分,104.9%,2848件
18,1500-1549,3838円,101分,105.1%,2757件
19,1550-1599,3924円,98分,105.3%,2703件
20,1600-1649,4180円,95分,105.8%,2702件
21,1650-1699,4184円,92分,106%,2601件
22,1700-1749,4450円,90分,106.6%,2467件
23,1750-1799,4186円,87分,106.4%,2518件
24,1800-1849,4637円,83分,107.4%,2481件
25,1850-1899,4232円,80分,107.1%,2235件
26,1900-1949,5032円,76分,108.8%,2334件
27,1950-1999,5246円,74分,109.5%,2223件
28,2000-2049,5085円,71分,109.6%,2159件
29,2050-2099,5126円,68分,110.1%,2119件
30,2100-2149,5273円,65分,110.8%,2076件
31,2150-2199,5360円,61分,111.7%,1990件
32,2200-2249,5616円,58分,112.9%,1918件
33,2250-2299,6273円,54分,115.6%,1923件
34,2300-2349,6066円,52分,115.6%,1866件
35,2350-2399,6389円,48分,117.8%,1784件
36,2400-2449,6749円,46分,119.7%,1814件
37,2450-2499,7206円,44分,121.6%,1732件
38,2500-2549,7027円,44分,121.2%,1450件
