,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3600円,123分,103.9%,25件
1,950-999,4559円,128分,104.7%,28件
2,1000-1049,2586円,116分,103%,34件
3,1050-1099,4414円,124分,104.7%,38件
4,1100-1149,3856円,110分,104.7%,48件
5,1150-1199,6121円,112分,107.3%,39件
6,1200-1249,4532円,115分,105.2%,53件
7,1250-1299,2714円,106分,103.4%,50件
8,1300-1349,4548円,104分,105.8%,48件
9,1350-1399,5738円,102分,107.5%,65件
10,1400-1449,4853円,105分,106.2%,72件
11,1450-1499,5620円,100分,107.5%,74件
12,1500-1549,5248円,103分,106.8%,71件
13,1550-1599,4459円,97分,106.1%,83件
14,1600-1649,4621円,97分,106.4%,91件
15,1650-1699,5526円,88分,108.4%,84件
16,1700-1749,6194円,87分,109.5%,74件
17,1750-1799,4832円,90分,107.2%,82件
18,1800-1849,6402円,80分,110.7%,75件
19,1850-1899,6023円,83分,109.7%,82件
20,1900-1949,7326円,75分,112.9%,85件
21,1950-1999,5509円,73分,110%,75件
22,2000-2049,7116円,66分,114.4%,67件
23,2050-2099,8299円,68分,116.3%,83件
24,2100-2149,7115円,62分,115.3%,61件
25,2150-2199,5023円,60分,111.1%,62件
26,2200-2249,7196円,53分,118.3%,59件
27,2250-2299,9334円,45分,127.4%,67件
28,2300-2349,6966円,46分,120.2%,43件
29,2350-2399,8578円,41分,127.9%,48件
30,2400-2449,8673円,37分,131.7%,41件
31,2450-2499,8019円,42分,125.7%,38件
32,2500-2549,8596円,37分,130.8%,50件
33,2550-2599,9724円,36分,136%,53件
34,2600-2649,9819円,35分,137.4%,51件
35,2650-2699,9450円,37分,133.7%,39件
36,2700-2749,10026円,33分,139.9%,40件
37,2750-2799,10641円,31分,145.6%,45件
38,2800-2849,11050円,28分,153.1%,41件
39,2850-2899,12219円,25分,164.6%,28件
40,2900-2949,12258円,20分,180.1%,36件
