,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-2199円,159分,98.2%,396件
1,250-299,-748円,156分,99.4%,664件
2,300-349,-1355円,156分,98.8%,1020件
3,350-399,-1300円,153分,98.9%,1197件
4,400-449,-643円,150分,99.4%,1309件
5,450-499,-506円,149分,99.5%,1342件
6,500-549,-174円,144分,99.8%,1402件
7,550-599,-183円,145分,99.8%,1429件
8,600-649,-385円,144分,99.6%,1418件
9,650-699,11円,142分,100%,1450件
10,700-749,179円,138分,100.2%,1456件
11,750-799,838円,136分,100.8%,1363件
12,800-849,65円,137分,100.1%,1633件
13,850-899,662円,131分,100.7%,1597件
14,900-949,539円,130分,100.6%,1616件
15,950-999,1189円,128分,101.2%,1472件
16,1000-1049,1250円,124分,101.3%,1455件
17,1050-1099,1317円,124分,101.4%,1274件
18,1100-1149,1391円,121分,101.5%,1241件
19,1150-1199,1465円,121分,101.6%,1110件
20,1200-1249,1385円,115分,101.6%,1065件
21,1250-1299,1954円,114分,102.3%,1073件
22,1300-1349,2179円,111分,102.6%,992件
23,1350-1399,1970円,110分,102.4%,938件
24,1400-1449,2623円,106分,103.3%,990件
25,1450-1499,3196円,101分,104.2%,995件
26,1500-1549,2667円,100分,103.6%,900件
27,1550-1599,3370円,98分,104.6%,760件
28,1600-1649,3110円,96分,104.3%,778件
29,1650-1699,3466円,93分,105%,786件
30,1700-1749,3063円,89分,104.6%,739件
31,1750-1799,3594円,86分,105.6%,768件
32,1800-1849,3903円,83分,106.3%,700件
33,1850-1899,4383円,79分,107.4%,680件
34,1900-1949,4166円,74分,107.5%,677件
35,1950-1999,4262円,74分,107.7%,619件
36,2000-2049,4430円,69分,108.5%,634件
37,2050-2099,4269円,69分,108.3%,594件
38,2100-2149,5001円,64分,110.4%,586件
39,2150-2199,5615円,60分,112.6%,573件
40,2200-2249,5382円,58分,112.3%,578件
41,2250-2299,5411円,54分,113.4%,501件
42,2300-2349,5922円,51分,115.5%,514件
43,2350-2399,5617円,48分,115.5%,463件
44,2400-2449,6169円,46分,118%,474件
45,2450-2499,6605円,44分,120.1%,460件
46,2500-2549,7011円,43分,121.8%,437件
47,2550-2599,7666円,41分,124.9%,469件
48,2600-2649,8580円,38分,130.3%,437件
49,2650-2699,8796円,36分,132.7%,471件
50,2700-2749,9751円,34分,138%,400件
51,2750-2799,10221円,32分,142.5%,381件
52,2800-2849,11242円,29分,152%,355件
53,2850-2899,12009円,26分,162.2%,327件
54,2900-2949,13155円,23分,176.9%,252件
