,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5732円,106分,107.2%,138件
1,1500-1549,6432円,101分,108.5%,173件
2,1550-1599,6511円,98分,108.8%,152件
3,1600-1649,7154円,98分,109.7%,166件
4,1650-1699,7820円,97分,110.8%,161件
5,1700-1749,7183円,91分,110.5%,139件
6,1750-1799,6183円,87分,109.4%,165件
7,1800-1849,6824円,82分,111.1%,173件
8,1850-1899,6401円,81分,110.6%,155件
9,1900-1949,7849円,78分,113.4%,147件
10,1950-1999,7025円,75分,112.5%,119件
11,2000-2049,5487円,74分,109.9%,123件
12,2050-2099,7583円,70分,114.4%,123件
13,2100-2149,7737円,67分,115.3%,109件
14,2150-2199,7737円,60分,117.2%,132件
15,2200-2249,7588円,58分,117.5%,104件
16,2250-2299,8144円,52分,121%,103件
17,2300-2349,7520円,52分,119.3%,111件
18,2350-2399,8183円,47分,123.1%,98件
19,2400-2449,8352円,46分,124.1%,82件
20,2450-2499,8257円,46分,124.1%,95件
21,2500-2549,8818円,44分,126.9%,94件
22,2550-2599,8487円,43分,126.6%,80件
23,2600-2649,10259円,39分,134.9%,75件
24,2650-2699,10435円,38分,136.5%,66件
25,2700-2749,11439円,34分,144.7%,68件
26,2750-2799,12119円,34分,147.1%,93件
27,2800-2849,12538円,30分,155%,76件
28,2850-2899,13981円,27分,168%,61件
29,2900-2949,15200円,24分,184%,60件
