,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2224円,142分,102.1%,1744件
1,700-749,3075円,140分,102.9%,1679件
2,750-799,1853円,140分,101.8%,1983件
3,800-849,2678円,135分,102.6%,1971件
4,850-899,2326円,134分,102.3%,1956件
5,900-949,3208円,131分,103.3%,1827件
6,950-999,2895円,129分,103%,1742件
7,1000-1049,3014円,128分,103.1%,1532件
8,1050-1099,2993円,126分,103.2%,1481件
9,1100-1149,3240円,124分,103.5%,1354件
10,1150-1199,2918円,119分,103.3%,1272件
11,1200-1249,3580円,119分,104%,1289件
12,1250-1299,3738円,115分,104.3%,1209件
13,1300-1349,3547円,114分,104.1%,1134件
14,1350-1399,3986円,110分,104.8%,1211件
15,1400-1449,4562円,106分,105.7%,1196件
16,1450-1499,3795円,104分,104.8%,1068件
17,1500-1549,4636円,103分,106%,938件
18,1550-1599,4609円,100分,106.2%,960件
19,1600-1649,4716円,98分,106.4%,961件
20,1650-1699,4306円,93分,106.2%,886件
21,1700-1749,4783円,90分,107.1%,920件
22,1750-1799,5207円,87分,108%,852件
23,1800-1849,5604円,83分,109%,840件
24,1850-1899,5183円,79分,108.7%,833件
25,1900-1949,5267円,78分,109%,743件
26,1950-1999,5218円,74分,109.4%,773件
27,2000-2049,5275円,73分,109.6%,725件
28,2050-2099,5686円,69分,111.1%,715件
29,2100-2149,6531円,65分,113.5%,690件
30,2150-2199,6179円,62分,113.3%,708件
31,2200-2249,6093円,59分,113.8%,610件
32,2250-2299,6093円,56分,114.5%,610件
33,2300-2349,6342円,52分,116.2%,579件
34,2350-2399,6617円,48分,118.2%,565件
35,2400-2449,6887円,46分,119.9%,563件
36,2450-2499,7369円,45分,121.7%,545件
37,2500-2549,8219円,43分,125.5%,592件
38,2550-2599,8653円,41分,128.2%,532件
39,2600-2649,8944円,39分,130.5%,552件
40,2650-2699,9855円,37分,135.4%,488件
41,2700-2749,10208円,36分,138.1%,464件
42,2750-2799,11074円,33分,145.4%,427件
43,2800-2849,11808円,30分,152.4%,381件
44,2850-2899,13073円,27分,165.2%,337件
45,2900-2949,13752円,23分,178.1%,264件
