,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4713円,124分,105.1%,25件
1,950-999,5770円,130分,105.9%,28件
2,1000-1049,3640円,117分,104.1%,34件
3,1050-1099,5559円,125分,105.9%,38件
4,1100-1149,4877円,111分,105.9%,48件
5,1150-1199,7224円,113分,108.5%,39件
6,1200-1249,5621円,116分,106.4%,53件
7,1250-1299,3647円,107分,104.6%,50件
8,1300-1349,5516円,105分,107%,48件
9,1350-1399,6728円,103分,108.7%,65件
10,1400-1449,5844円,106分,107.4%,72件
11,1450-1499,6587円,101分,108.7%,74件
12,1500-1549,6227円,104分,108%,71件
13,1550-1599,5352円,98分,107.3%,83件
14,1600-1649,5531円,98分,107.6%,91件
15,1650-1699,6361円,89分,109.6%,84件
16,1700-1749,7031円,88分,110.7%,74件
17,1750-1799,5682円,91分,108.3%,82件
18,1800-1849,7183円,80分,111.9%,75件
19,1850-1899,6818円,83分,110.9%,82件
20,1900-1949,8105円,76分,114.2%,85件
21,1950-1999,6186円,74分,111.2%,75件
22,2000-2049,7798円,67分,115.6%,67件
23,2050-2099,9024円,69分,117.5%,83件
24,2100-2149,7753円,62分,116.6%,61件
25,2150-2199,5574円,61分,112.2%,62件
26,2200-2249,7714円,53分,119.4%,59件
27,2250-2299,9857円,46分,128.6%,67件
28,2300-2349,7435円,46分,121.3%,43件
29,2350-2399,9036円,41分,129.1%,48件
30,2400-2449,9122円,37分,132.9%,41件
31,2450-2499,8468円,42分,126.8%,38件
32,2500-2549,9045円,38分,132.1%,50件
33,2550-2599,10172円,36分,137.2%,53件
34,2600-2649,10268円,35分,138.7%,51件
35,2650-2699,9899円,38分,135%,39件
36,2700-2749,10475円,34分,141.2%,40件
37,2750-2799,11090円,32分,146.9%,45件
38,2800-2849,11499円,28分,154.5%,41件
39,2850-2899,12668円,26分,165.9%,28件
40,2900-2949,12707円,21分,181.5%,36件
