,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-1419円,155分,98.8%,269件
1,350-399,433円,150分,100.4%,453件
2,400-449,-467円,152分,99.6%,719件
3,450-499,-559円,151分,99.5%,837件
4,500-549,560円,145分,100.5%,923件
5,550-599,458円,143分,100.4%,928件
6,600-649,606円,140分,100.6%,964件
7,650-699,659円,141分,100.6%,987件
8,700-749,282円,141分,100.3%,960件
9,750-799,816円,138分,100.8%,987件
10,800-849,605円,136分,100.6%,964件
11,850-899,1730円,132分,101.8%,927件
12,900-949,756円,132分,100.8%,1114件
13,950-999,1481円,126分,101.6%,1075件
14,1000-1049,1327円,126分,101.4%,1127件
15,1050-1099,1898円,122分,102.1%,975件
16,1100-1149,1833円,119分,102%,1001件
17,1150-1199,1886円,120分,102.1%,869件
18,1200-1249,2435円,116分,102.8%,870件
19,1250-1299,2495円,115分,102.9%,760件
20,1300-1349,1912円,110分,102.3%,690件
21,1350-1399,2452円,108分,103%,705件
22,1400-1449,3385円,106分,104.3%,668件
23,1450-1499,2521円,105分,103.2%,623件
24,1500-1549,2846円,102分,103.7%,643件
25,1550-1599,3646円,97分,105%,654件
26,1600-1649,3668円,93分,105.2%,634件
27,1650-1699,4289円,93分,106.2%,532件
28,1700-1749,3825円,90分,105.7%,519件
29,1750-1799,4339円,87分,106.7%,531件
30,1800-1849,4033円,84分,106.4%,508件
31,1850-1899,4179円,80分,107%,508件
32,1900-1949,4758円,76分,108.3%,475件
33,1950-1999,4926円,73分,109%,452件
34,2000-2049,4627円,69分,109%,451件
35,2050-2099,4979円,66分,110%,434件
36,2100-2149,5119円,62分,111.1%,430件
37,2150-2199,5516円,61分,112.1%,399件
38,2200-2249,5511円,56分,113%,394件
39,2250-2299,5850円,52分,115%,378件
40,2300-2349,6121円,50分,116.4%,381件
41,2350-2399,6602円,47分,118.9%,346件
42,2400-2449,6358円,46分,118.3%,327件
43,2450-2499,6683円,44分,120.2%,315件
44,2500-2549,7533円,42分,123.8%,333件
45,2550-2599,7617円,41分,124.7%,305件
46,2600-2649,8286円,39分,128.5%,280件
47,2650-2699,8943円,37分,132.5%,318件
48,2700-2749,9747円,34分,138.1%,289件
49,2750-2799,10141円,31分,143.5%,306件
50,2800-2849,11353円,29分,152.6%,268件
51,2850-2899,12070円,25分,163.8%,260件
52,2900-2949,13155円,23分,177.5%,212件
