,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5106円,114分,106%,2100件
1,1350-1399,5257円,110分,106.3%,2093件
2,1400-1449,4983円,108分,106.1%,2079件
3,1450-1499,5169円,104分,106.6%,1951件
4,1500-1549,5405円,103分,107%,1882件
5,1550-1599,5807円,101分,107.7%,1949件
6,1600-1649,5918円,97分,108.1%,1820件
7,1650-1699,6000円,94分,108.5%,1841件
8,1700-1749,5991円,92分,108.7%,1845件
9,1750-1799,5665円,90分,108.4%,1704件
10,1800-1849,6325円,86分,109.8%,1645件
11,1850-1899,5918円,82分,109.6%,1663件
12,1900-1949,6079円,79分,110.3%,1623件
13,1950-1999,5874円,74分,110.6%,1516件
14,2000-2049,6557円,71分,112.3%,1554件
15,2050-2099,6843円,68分,113.4%,1482件
16,2100-2149,6673円,65分,113.6%,1458件
17,2150-2199,6486円,62分,114%,1415件
18,2200-2249,6864円,59分,115.6%,1415件
19,2250-2299,7000円,55分,117%,1367件
20,2300-2349,7001円,52分,117.9%,1262件
21,2350-2399,7528円,48分,121%,1279件
22,2400-2449,7358円,47分,120.7%,1228件
23,2450-2499,7856円,46分,123%,1206件
24,2500-2549,8398円,43分,126%,1217件
25,2550-2599,8871円,42分,128.2%,1171件
26,2600-2649,8770円,42分,127.9%,938件
