,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4249円,130分,104.4%,35件
1,1050-1099,4643円,134分,104.6%,29件
2,1100-1149,7086円,126分,107.5%,47件
3,1150-1199,5428円,117分,106.2%,46件
4,1200-1249,6633円,116分,107.6%,63件
5,1250-1299,6154円,115分,107.1%,60件
6,1300-1349,6197円,116分,107.1%,73件
7,1350-1399,6366円,111分,107.6%,65件
8,1400-1449,6398円,106分,108.1%,70件
9,1450-1499,5640円,101分,107.4%,64件
10,1500-1549,6296円,98分,108.6%,74件
11,1550-1599,5067円,100分,106.8%,86件
12,1600-1649,6353円,94分,109%,88件
13,1650-1699,6774円,93分,109.7%,107件
14,1700-1749,6666円,90分,109.8%,90件
15,1750-1799,7401円,90分,111%,94件
16,1800-1849,7878円,87分,112.1%,88件
17,1850-1899,7040円,82分,111.5%,75件
18,1900-1949,7163円,76分,112.6%,104件
19,1950-1999,6890円,75分,112.2%,95件
20,2000-2049,6426円,71分,112.1%,85件
21,2050-2099,8222円,64分,117%,80件
22,2100-2149,6288円,64分,113.1%,63件
23,2150-2199,6233円,63分,113.2%,75件
24,2200-2249,6834円,59分,115.5%,54件
25,2250-2299,6337円,57分,114.9%,54件
26,2300-2349,7220円,49分,119.7%,60件
27,2350-2399,8536円,45分,125.2%,62件
28,2400-2449,7637円,46分,122.1%,47件
29,2450-2499,6778円,47分,119.2%,49件
30,2500-2549,9001円,43分,128.2%,59件
31,2550-2599,8853円,41分,128.5%,47件
32,2600-2649,9306円,40分,130.8%,57件
33,2650-2699,9393円,41分,130.7%,54件
34,2700-2749,10653円,36分,139.7%,42件
35,2750-2799,11935円,33分,148.3%,39件
36,2800-2849,11941円,29分,154%,37件
37,2850-2899,13177円,25分,170.2%,36件
38,2900-2949,14249円,24分,177.6%,47件
