,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,7132円,131分,107.3%,634件
1,900-949,7018円,129分,107.2%,579件
2,950-999,6585円,128分,106.8%,534件
3,1000-1049,7147円,123分,107.8%,514件
4,1050-1099,7190円,122分,107.9%,433件
5,1100-1149,7513円,120分,108.3%,401件
6,1150-1199,7376円,117分,108.4%,360件
7,1200-1249,8253円,116分,109.4%,388件
8,1250-1299,7874円,112分,109.4%,675件
9,1300-1349,7812円,108分,109.7%,372件
10,1350-1399,8704円,106分,111%,401件
11,1400-1449,8553円,103分,111%,373件
12,1450-1499,8297円,101分,110.9%,308件
13,1500-1549,7773円,99分,110.5%,319件
14,1550-1599,8941円,96分,112.5%,310件
15,1600-1649,9292円,94分,113.2%,286件
16,1650-1699,8978円,89分,113.4%,243件
17,1700-1749,9944円,86分,115.4%,252件
18,1750-1799,8908円,86分,113.8%,236件
19,1800-1849,9851円,83分,115.8%,264件
20,1850-1899,9498円,78分,116.3%,252件
21,1900-1949,8795円,78分,115.1%,235件
22,1950-1999,10650円,72分,119.6%,232件
23,2000-2049,10508円,72分,119.5%,219件
24,2050-2099,9759円,68分,119.1%,186件
25,2100-2149,11056円,66分,122.3%,221件
26,2150-2199,11049円,63分,123.6%,191件
27,2200-2249,10677円,56分,125.6%,201件
28,2250-2299,10476円,51分,127.3%,176件
29,2300-2349,10804円,46分,131.5%,187件
30,2350-2399,11495円,40分,138.5%,176件
31,2400-2449,11251円,38分,139.6%,172件
32,2450-2499,11208円,37分,140.7%,207件
33,2500-2549,11761円,35分,144.6%,186件
34,2550-2599,11626円,36分,143.3%,173件
35,2600-2649,12714円,33分,151.9%,180件
36,2650-2699,12035円,33分,148.9%,151件
37,2700-2749,13110円,30分,158.3%,166件
38,2750-2799,13138円,30分,158.6%,142件
39,2800-2849,13758円,27分,166.9%,155件
40,2850-2899,14840円,26分,177.4%,134件
41,2900-2949,15144円,22分,192.8%,131件
