,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5773円,118分,106.5%,46件
1,1200-1249,6987円,117分,108%,63件
2,1250-1299,6500円,115分,107.5%,60件
3,1300-1349,6544円,116分,107.5%,73件
4,1350-1399,6702円,111分,108%,65件
5,1400-1449,6718円,106分,108.4%,70件
6,1450-1499,5940円,101分,107.8%,64件
7,1500-1549,6589円,98分,109%,74件
8,1550-1599,5354円,100分,107.1%,86件
9,1600-1649,6640円,94分,109.4%,88件
10,1650-1699,7053円,93分,110.1%,107件
11,1700-1749,6942円,91分,110.2%,90件
12,1750-1799,7680円,90分,111.4%,94件
13,1800-1849,8156円,87分,112.5%,88件
14,1850-1899,7288円,82分,111.9%,75件
15,1900-1949,7404円,76分,112.9%,104件
16,1950-1999,7125円,76分,112.6%,95件
17,2000-2049,6641円,71分,112.5%,85件
18,2050-2099,8431円,65分,117.4%,80件
19,2100-2149,6480円,64分,113.4%,63件
20,2150-2199,6417円,63分,113.6%,75件
21,2200-2249,7024円,59分,115.9%,54件
22,2250-2299,6513円,57分,115.3%,54件
23,2300-2349,7381円,49分,120.1%,60件
24,2350-2399,8689円,45分,125.5%,62件
25,2400-2449,7788円,46分,122.5%,47件
26,2450-2499,6929円,47分,119.6%,49件
27,2500-2549,9151円,43分,128.5%,59件
28,2550-2599,9004円,42分,128.9%,47件
29,2600-2649,9456円,40分,131.2%,57件
30,2650-2699,9544円,41分,131.1%,54件
31,2700-2749,10804円,36分,140.1%,42件
32,2750-2799,12086円,33分,148.7%,39件
33,2800-2849,12092円,30分,154.4%,37件
34,2850-2899,13328円,25分,170.6%,36件
35,2900-2949,14399円,25分,178%,47件
