,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5423円,105分,106.9%,14件
1,1250-1299,6402円,113分,107.5%,19件
2,1300-1349,8094円,99分,110.9%,25件
3,1350-1399,6710円,104分,108.6%,31件
4,1400-1449,8223円,96分,111.4%,16件
5,1450-1499,6129円,104分,107.9%,16件
6,1500-1549,7900円,95分,111%,26件
7,1550-1599,5710円,99分,107.7%,29件
8,1600-1649,8006円,90分,111.9%,42件
9,1650-1699,8460円,92分,112.3%,32件
10,1700-1749,7675円,92分,111.2%,36件
11,1750-1799,8595円,78分,114.6%,30件
12,1800-1849,8514円,81分,114.1%,36件
13,1850-1899,5681円,71分,110.7%,26件
14,1900-1949,8600円,76分,115.1%,33件
15,1950-1999,7939円,69分,115.3%,43件
16,2000-2049,9488円,68分,118.6%,37件
17,2050-2099,7146円,67分,114.3%,38件
18,2100-2149,8412円,61分,118.3%,39件
19,2150-2199,9911円,52分,125.2%,32件
20,2200-2249,8817円,52分,122.8%,35件
21,2250-2299,9125円,46分,126.6%,44件
22,2300-2349,9674円,45分,128.4%,40件
23,2350-2399,6317円,44分,119%,40件
24,2400-2449,7661円,41分,125.2%,31件
25,2450-2499,9000円,37分,132.7%,48件
26,2500-2549,6426円,42分,120.4%,42件
27,2550-2599,7859円,36分,128.7%,38件
28,2600-2649,9291円,33分,137.3%,31件
29,2650-2699,10981円,30分,149.4%,39件
30,2700-2749,9818円,32分,140.7%,26件
31,2750-2799,10410円,28分,149.6%,23件
32,2800-2849,11354円,27分,156.8%,32件
33,2850-2899,12876円,25分,167.6%,30件
34,2900-2949,13315円,23分,177%,21件
