,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6925円,113分,108.2%,48件
1,1150-1199,9437円,115分,111%,39件
2,1200-1249,7807円,118分,108.8%,53件
3,1250-1299,5518円,108分,106.8%,50件
4,1300-1349,7458円,107分,109.3%,48件
5,1350-1399,8712円,104分,111.1%,65件
6,1400-1449,7832円,108分,109.7%,72件
7,1450-1499,8528円,103分,111%,74件
8,1500-1549,8191円,106分,110.3%,71件
9,1550-1599,7145円,99分,109.6%,83件
10,1600-1649,7356円,99分,109.9%,91件
11,1650-1699,8037円,90分,111.9%,84件
12,1700-1749,8711円,89分,113%,74件
13,1750-1799,7389円,92分,110.7%,82件
14,1800-1849,8751円,82分,114.3%,75件
15,1850-1899,8412円,85分,113.2%,82件
16,1900-1949,9669円,78分,116.6%,85件
17,1950-1999,7544円,75分,113.4%,75件
18,2000-2049,9166円,68分,118%,67件
19,2050-2099,10479円,70分,120%,83件
20,2100-2149,9034円,64分,119%,61件
21,2150-2199,6680円,62分,114.4%,62件
22,2200-2249,8755円,54分,121.6%,59件
23,2250-2299,10906円,47分,131%,67件
24,2300-2349,8378円,47分,123.6%,43件
25,2350-2399,9956円,42分,131.5%,48件
26,2400-2449,10022円,38分,135.4%,41件
27,2450-2499,9369円,43分,129.1%,38件
28,2500-2549,9946円,38分,134.6%,50件
29,2550-2599,11073円,37分,139.6%,53件
30,2600-2649,11169円,36分,141.1%,51件
31,2650-2699,10800円,39分,137.4%,39件
32,2700-2749,11376円,35分,143.8%,40件
33,2750-2799,11991円,32分,149.5%,45件
34,2800-2849,12400円,29分,157.1%,41件
35,2850-2899,13569円,26分,168.5%,28件
36,2900-2949,13608円,22分,184%,36件
