,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,8764円,106分,111.1%,382件
1,1450-1499,7883円,104分,110.1%,376件
2,1500-1549,8755円,100分,111.6%,363件
3,1550-1599,9144円,99分,112.3%,338件
4,1600-1649,9111円,95分,112.8%,289件
5,1650-1699,9661円,92分,114%,296件
6,1700-1749,9046円,90分,113.4%,297件
7,1750-1799,9830円,87分,115.1%,335件
8,1800-1849,9582円,82分,115.6%,306件
9,1850-1899,8942円,83分,114.4%,300件
10,1900-1949,10288円,77分,117.7%,272件
11,1950-1999,10328円,76分,118.1%,256件
12,2000-2049,9601円,73分,117.6%,231件
13,2050-2099,10843円,70分,120.8%,264件
14,2100-2149,11101円,67分,122.2%,232件
15,2150-2199,10367円,60分,123.1%,240件
16,2200-2249,10441円,56分,124.9%,215件
17,2250-2299,10431円,51分,127.5%,228件
18,2300-2349,11437円,44分,134.3%,221件
19,2350-2399,10870円,42分,134.7%,203件
20,2400-2449,10674円,40分,135.4%,235件
21,2450-2499,11246円,39分,138.6%,215件
22,2500-2549,10795円,40分,136.1%,198件
23,2550-2599,12057円,36分,144.6%,216件
24,2600-2649,11703円,36分,143.6%,179件
25,2650-2699,12535円,34分,149.9%,204件
26,2700-2749,12663円,33分,150.8%,175件
27,2750-2799,12950円,31分,155.2%,171件
28,2800-2849,14147円,29分,164.8%,171件
29,2850-2899,14323円,26分,174%,180件
30,2900-2949,14575円,23分,185.6%,133件
