,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,8685円,122分,109.5%,83件
1,1150-1199,8077円,117分,109.2%,102件
2,1200-1249,6252円,122分,106.8%,103件
3,1250-1299,9140円,118分,110.4%,111件
4,1300-1349,10162円,112分,112.1%,125件
5,1350-1399,8223円,111分,109.9%,124件
6,1400-1449,6608円,107分,108.2%,150件
7,1450-1499,9289円,103分,112%,139件
8,1500-1549,9319円,107分,111.7%,151件
9,1550-1599,9144円,96分,112.7%,149件
10,1600-1649,10220円,91分,115%,155件
11,1650-1699,9678円,91分,114.2%,128件
12,1700-1749,9942円,92分,114.5%,131件
13,1750-1799,10133円,84分,116%,118件
14,1800-1849,8869円,83分,114.3%,126件
15,1850-1899,9389円,84分,114.9%,107件
16,1900-1949,9053円,73分,116.5%,105件
17,1950-1999,9551円,74分,117.2%,99件
18,2000-2049,9332円,71分,117.5%,111件
19,2050-2099,9795円,67分,119.6%,95件
20,2100-2149,11586円,61分,125.2%,79件
21,2150-2199,11590円,64分,124.2%,92件
22,2200-2249,10204円,57分,123.7%,76件
23,2250-2299,12445円,50分,133.1%,63件
24,2300-2349,9153円,50分,124.6%,62件
25,2350-2399,9035円,44分,127.3%,53件
26,2400-2449,9029円,42分,128.8%,73件
27,2450-2499,11630円,35分,144%,74件
28,2500-2549,11420円,35分,143%,67件
29,2550-2599,11153円,39分,137.7%,58件
30,2600-2649,11269円,39分,138.7%,50件
31,2650-2699,12976円,34分,150.8%,55件
32,2700-2749,12320円,33分,150.2%,56件
33,2750-2799,13813円,31分,159.1%,47件
34,2800-2849,13609円,29分,163.5%,57件
35,2850-2899,14008円,25分,173.9%,49件
36,2900-2949,13885円,23分,179.6%,36件
