,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,9534円,126分,110.1%,20件
1,1250-1299,7979円,104分,110.3%,28件
2,1300-1349,12101円,109分,114.8%,28件
3,1350-1399,9306円,104分,111.9%,28件
4,1400-1449,8272円,98分,111.2%,23件
5,1450-1499,10220円,96分,114.2%,35件
6,1500-1549,9362円,97分,112.9%,34件
7,1550-1599,11526円,90分,117%,39件
8,1600-1649,11637円,93分,116.7%,47件
9,1650-1699,9133円,93分,113.1%,41件
10,1700-1749,9925円,88分,115%,50件
11,1750-1799,9374円,87分,114.3%,50件
12,1800-1849,10908円,83分,117.6%,54件
13,1850-1899,11609円,74分,120.9%,47件
14,1900-1949,9301円,81分,115.3%,46件
15,1950-1999,11030円,72分,120.4%,44件
16,2000-2049,9375円,73分,117.1%,48件
17,2050-2099,10018円,66分,120.2%,44件
18,2100-2149,9254円,64分,119.3%,42件
19,2150-2199,11465円,59分,126%,35件
20,2200-2249,12123円,58分,127.7%,50件
21,2250-2299,9897円,50分,126.2%,27件
22,2300-2349,10224円,48分,128.5%,44件
23,2350-2399,12067円,41分,139.5%,40件
24,2400-2449,13320円,33分,154.4%,36件
25,2450-2499,9140円,42分,129.1%,24件
26,2500-2549,12943円,32分,154.2%,31件
27,2550-2599,12257円,29分,155.8%,24件
28,2600-2649,12427円,33分,150%,26件
29,2650-2699,12434円,32分,151.6%,22件
30,2700-2749,13520円,30分,159.4%,33件
31,2750-2799,14114円,26分,171.6%,29件
32,2800-2849,13886円,29分,164%,24件
33,2850-2899,14548円,24分,180%,23件
34,2900-2949,14833円,23分,186.9%,25件
