,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3733円,133分,103.7%,1245件
1,900-949,4162円,131分,104.2%,1288件
2,950-999,4384円,132分,104.4%,1274件
3,1000-1049,4250円,128分,104.4%,1144件
4,1050-1099,4627円,122分,105%,1355件
5,1100-1149,4723円,120分,105.2%,1351件
6,1150-1199,4988円,119分,105.6%,1294件
7,1200-1249,5549円,117分,106.3%,1247件
8,1250-1299,5870円,116分,106.7%,1223件
9,1300-1349,5222円,113分,106.1%,1209件
10,1350-1399,5292円,110分,106.4%,1112件
11,1400-1449,5463円,106分,106.8%,1061件
12,1450-1499,5907円,105分,107.5%,998件
13,1500-1549,5263円,102分,106.9%,1018件
14,1550-1599,6011円,99分,108.1%,1023件
15,1600-1649,5753円,96分,108%,1003件
16,1650-1699,6056円,93分,108.7%,943件
17,1700-1749,6158円,91分,109.1%,864件
18,1750-1799,6455円,89分,109.7%,913件
19,1800-1849,6768円,84分,110.7%,863件
20,1850-1899,6454円,81分,110.6%,847件
21,1900-1949,6966円,79分,111.7%,867件
22,1950-1999,6936円,77分,112%,846件
23,2000-2049,7502円,73分,113.7%,772件
24,2050-2099,7355円,68分,114.5%,802件
25,2100-2149,7038円,63分,114.8%,787件
26,2150-2199,6932円,58分,115.9%,723件
27,2200-2249,7553円,55分,118.2%,719件
28,2250-2299,7633円,52分,119.4%,712件
29,2300-2349,7454円,49分,120.3%,678件
30,2350-2399,7581円,47分,121.7%,694件
31,2400-2449,8186円,44分,124.8%,652件
32,2450-2499,8321円,43分,126%,636件
33,2500-2549,8457円,42分,126.6%,613件
34,2550-2599,9104円,41分,129.6%,567件
35,2600-2649,9824円,38分,134.4%,609件
36,2650-2699,9960円,37分,135.9%,555件
37,2700-2749,10422円,34分,140.6%,575件
38,2750-2799,11265円,33分,146.2%,522件
39,2800-2849,10949円,33分,144.2%,461件
