,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5552円,135分,105.5%,23件
1,1000-1049,5641円,129分,105.8%,32件
2,1050-1099,4963円,124分,105.4%,41件
3,1100-1149,6471円,130分,106.7%,33件
4,1150-1199,6305円,125分,106.7%,66件
5,1200-1249,7088円,111分,108.5%,59件
6,1250-1299,6711円,112分,108%,65件
7,1300-1349,5482円,110分,106.6%,67件
8,1350-1399,6732円,106分,108.5%,83件
9,1400-1449,7813円,104分,110%,75件
10,1450-1499,6581円,106分,108.3%,73件
11,1500-1549,6208円,98分,108.5%,83件
12,1550-1599,6384円,97分,108.8%,78件
13,1600-1649,6913円,98分,109.4%,86件
14,1650-1699,7446円,91分,110.9%,73件
15,1700-1749,5892円,87分,109.1%,90件
16,1750-1799,6739円,87分,110.3%,81件
17,1800-1849,7759円,80分,112.9%,84件
18,1850-1899,7461円,77分,112.9%,96件
19,1900-1949,8158円,77分,114%,97件
20,1950-1999,5638円,73分,110.3%,79件
21,2000-2049,8283円,69分,115.9%,106件
22,2050-2099,8266円,67分,116.3%,112件
23,2100-2149,6360円,62分,113.6%,87件
24,2150-2199,7843円,59分,117.6%,90件
25,2200-2249,7068円,58分,116.2%,80件
26,2250-2299,6471円,54分,116.1%,85件
27,2300-2349,8214円,52分,121.2%,65件
28,2350-2399,7169円,46分,120.6%,71件
29,2400-2449,5736円,50分,115.3%,63件
30,2450-2499,8216円,42分,126%,61件
31,2500-2549,10171円,35分,138.4%,43件
32,2550-2599,9373円,39分,131.9%,49件
33,2600-2649,8840円,38分,130.6%,41件
34,2650-2699,9649円,36分,135.4%,49件
35,2700-2749,10471円,35分,139.9%,61件
36,2750-2799,11858円,31分,150.6%,42件
37,2800-2849,12261円,28分,157.4%,33件
38,2850-2899,13725円,27分,167.8%,48件
39,2900-2949,14579円,24分,180.6%,44件
