,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1772円,147分,101.6%,112件
1,650-699,2093円,144分,101.9%,135件
2,700-749,1947円,134分,101.9%,156件
3,750-799,337円,139分,100.3%,189件
4,800-849,2948円,134分,102.9%,210件
5,850-899,2145円,133分,102.1%,229件
6,900-949,2994円,128分,103.1%,272件
7,950-999,1714円,131分,101.7%,277件
8,1000-1049,2826円,128分,102.9%,269件
9,1050-1099,3535円,123分,103.8%,311件
10,1100-1149,2240円,124分,102.4%,327件
11,1150-1199,2579円,119分,102.9%,360件
12,1200-1249,3919円,115分,104.6%,353件
13,1250-1299,3978円,117分,104.5%,351件
14,1300-1349,3646円,110分,104.4%,342件
15,1350-1399,4458円,104分,105.7%,343件
16,1400-1449,4026円,105分,105.1%,330件
17,1450-1499,4235円,104分,105.4%,334件
18,1500-1549,4145円,101分,105.5%,283件
19,1550-1599,3449円,99分,104.7%,273件
20,1600-1649,4165円,96分,105.8%,274件
21,1650-1699,4730円,91分,106.9%,286件
22,1700-1749,4695円,89分,107%,249件
23,1750-1799,4192円,87分,106.4%,255件
24,1800-1849,5090円,86分,107.9%,263件
25,1850-1899,5412円,79分,109.2%,223件
26,1900-1949,5891円,80分,109.8%,199件
27,1950-1999,5730円,73分,110.5%,216件
28,2000-2049,6968円,69分,113.5%,197件
29,2050-2099,4594円,68分,109%,173件
30,2100-2149,6720円,62分,114.4%,162件
31,2150-2199,5756円,58分,113.2%,179件
32,2200-2249,6170円,55分,115%,184件
33,2250-2299,7361円,49分,119.9%,164件
34,2300-2349,7100円,49分,119.3%,157件
35,2350-2399,6358円,47分,117.9%,143件
36,2400-2449,7982円,43分,124.8%,140件
37,2450-2499,7081円,45分,120.8%,140件
38,2500-2549,8002円,42分,125.5%,123件
39,2550-2599,8659円,41分,128.3%,130件
40,2600-2649,8337円,40分,127.8%,114件
41,2650-2699,9375円,36分,134.9%,120件
42,2700-2749,10256円,35分,139.5%,145件
43,2750-2799,10650円,32分,144.6%,124件
44,2800-2849,11593円,29分,153.6%,110件
45,2850-2899,13275円,26分,168.9%,107件
46,2900-2949,13441円,24分,175.2%,102件
