,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2007円,143分,101.9%,675件
1,750-799,2724円,139分,102.6%,685件
2,800-849,2771円,137分,102.7%,766件
3,850-899,2351円,136分,102.3%,770件
4,900-949,2498円,135分,102.5%,863件
5,950-999,3076円,129分,103.2%,889件
6,1000-1049,2917円,133分,102.9%,861件
7,1050-1099,2987円,126分,103.2%,861件
8,1100-1149,3396円,122分,103.7%,812件
9,1150-1199,3450円,123分,103.7%,748件
10,1200-1249,3293円,119分,103.7%,802件
11,1250-1299,3992円,115分,104.6%,745件
12,1300-1349,3757円,112分,104.5%,725件
13,1350-1399,3231円,112分,103.9%,688件
14,1400-1449,3821円,109分,104.7%,685件
15,1450-1499,4308円,104分,105.5%,651件
16,1500-1549,4498円,101分,105.9%,693件
17,1550-1599,4564円,101分,106.1%,640件
18,1600-1649,4434円,95分,106.2%,589件
19,1650-1699,4967円,94分,107.1%,537件
20,1700-1749,5331円,91分,107.8%,546件
21,1750-1799,5826円,86分,109%,474件
22,1800-1849,4721円,85分,107.4%,446件
23,1850-1899,6247円,81分,110.2%,429件
24,1900-1949,5185円,78分,108.9%,426件
25,1950-1999,5519円,74分,109.9%,436件
26,2000-2049,5971円,70分,111.4%,426件
27,2050-2099,5863円,68分,111.5%,396件
28,2100-2149,5507円,65分,111.3%,376件
29,2150-2199,6432円,60分,114.2%,363件
30,2200-2249,5708円,59分,112.8%,355件
31,2250-2299,6815円,55分,116.5%,312件
32,2300-2349,5866円,52分,115%,330件
33,2350-2399,6653円,48分,118.4%,315件
34,2400-2449,7213円,46分,121.1%,318件
35,2450-2499,7426円,45分,121.8%,376件
36,2500-2549,7544円,44分,122.9%,300件
37,2550-2599,8332円,42分,126.6%,274件
38,2600-2649,9118円,40分,130.5%,282件
39,2650-2699,9928円,38分,135.3%,271件
40,2700-2749,10288円,35分,139%,249件
41,2750-2799,11210円,32分,147.2%,236件
42,2800-2849,12403円,30分,154.7%,231件
43,2850-2899,13310円,26分,167.4%,238件
44,2900-2949,14343円,23分,182.3%,187件
