,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4499円,121分,104.9%,2307件
1,1200-1249,4613円,117分,105.3%,2250件
2,1250-1299,4639円,117分,105.3%,2137件
3,1300-1349,4810円,114分,105.6%,2100件
4,1350-1399,4969円,110分,106%,2093件
5,1400-1449,4705円,108分,105.8%,2079件
6,1450-1499,4898円,104分,106.3%,1951件
7,1500-1549,5134円,103分,106.7%,1882件
8,1550-1599,5541円,100分,107.4%,1949件
9,1600-1649,5661円,97分,107.8%,1820件
10,1650-1699,5748円,94分,108.1%,1841件
11,1700-1749,5746円,91分,108.4%,1845件
12,1750-1799,5429円,89分,108.1%,1704件
13,1800-1849,6095円,85分,109.5%,1645件
14,1850-1899,5699円,82分,109.3%,1663件
15,1900-1949,5869円,79分,110%,1623件
16,1950-1999,5676円,74分,110.2%,1516件
17,2000-2049,6363円,71分,111.9%,1554件
18,2050-2099,6655円,68分,113.1%,1482件
19,2100-2149,6493円,65分,113.3%,1458件
20,2150-2199,6317円,62分,113.7%,1415件
21,2200-2249,6700円,58分,115.3%,1415件
22,2250-2299,6843円,55分,116.6%,1367件
23,2300-2349,6853円,52分,117.5%,1262件
24,2350-2399,7388円,48分,120.6%,1279件
25,2400-2449,7220円,47分,120.3%,1228件
26,2450-2499,7718円,45分,122.7%,1206件
27,2500-2549,8260円,43分,125.6%,1217件
28,2550-2599,8733円,42分,127.8%,1171件
29,2600-2649,8632円,42分,127.5%,938件
