,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5285円,126分,105.6%,332件
1,1150-1199,4660円,121分,105.1%,341件
2,1200-1249,4205円,119分,104.7%,389件
3,1250-1299,5062円,119分,105.7%,381件
4,1300-1349,5237円,114分,106.1%,323件
5,1350-1399,4645円,115分,105.4%,337件
6,1400-1449,5206円,108分,106.4%,351件
7,1450-1499,4642円,108分,105.7%,339件
8,1500-1549,5395円,102分,107%,341件
9,1550-1599,4723円,99分,106.4%,334件
10,1600-1649,6596円,96分,109.1%,333件
11,1650-1699,6716円,95分,109.5%,368件
12,1700-1749,5575円,91分,108.2%,295件
13,1750-1799,5811円,88分,108.8%,300件
14,1800-1849,6534円,83分,110.4%,283件
15,1850-1899,6556円,79分,111.1%,280件
16,1900-1949,7172円,77分,112.4%,255件
17,1950-1999,7026円,75分,112.5%,248件
18,2000-2049,6837円,70分,113.1%,229件
19,2050-2099,7563円,69分,114.7%,227件
20,2100-2149,7773円,64分,116.2%,224件
21,2150-2199,6743円,63分,114.3%,221件
22,2200-2249,5328円,62分,111.5%,199件
23,2250-2299,7124円,53分,117.8%,184件
24,2300-2349,7128円,52分,118.2%,181件
25,2350-2399,7337円,49分,120.1%,188件
26,2400-2449,7352円,48分,120.5%,185件
27,2450-2499,7933円,44分,123.8%,158件
28,2500-2549,7627円,44分,123.1%,172件
29,2550-2599,8308円,44分,125.4%,140件
30,2600-2649,9835円,39分,134%,158件
31,2650-2699,10436円,38分,136.4%,125件
32,2700-2749,10988円,34分,142.8%,155件
33,2750-2799,11251円,35分,143%,123件
34,2800-2849,12502円,30分,155.4%,116件
35,2850-2899,13679円,26分,168.9%,113件
36,2900-2949,14444円,24分,179.2%,116件
