,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5814円,103分,107.5%,2342件
1,1550-1599,5862円,100分,107.8%,2209件
2,1600-1649,5947円,97分,108.2%,2222件
3,1650-1699,5967円,95分,108.4%,2219件
4,1700-1749,5990円,92分,108.7%,2115件
5,1750-1799,6218円,89分,109.3%,1986件
6,1800-1849,5947円,86分,109.3%,2068件
7,1850-1899,6208円,82分,110.1%,2019件
8,1900-1949,5808円,78分,109.9%,1810件
9,1950-1999,6606円,75分,111.8%,1886件
10,2000-2049,6718円,72分,112.5%,1791件
11,2050-2099,6588円,69分,112.8%,1776件
12,2100-2149,6549円,66分,113.3%,1744件
13,2150-2199,6713円,63分,114.3%,1721件
14,2200-2249,6866円,59分,115.5%,1634件
15,2250-2299,7022円,56分,116.8%,1564件
16,2300-2349,7492円,51分,119.6%,1568件
17,2350-2399,7273円,50分,119.5%,1524件
18,2400-2449,7743円,47分,122.1%,1490件
19,2450-2499,8153円,45分,124.3%,1488件
20,2500-2549,8488円,44分,125.8%,1410件
21,2550-2599,8499円,43分,126.1%,1177件
