,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,9997円,98分,113.6%,18件
1,1650-1699,8143円,98分,111.1%,22件
2,1700-1749,9707円,83分,115.5%,26件
3,1750-1799,10097円,93分,114.4%,18件
4,1800-1849,9326円,90分,113.8%,24件
5,1850-1899,10872円,76分,119.2%,22件
6,1900-1949,9923円,72分,118.3%,23件
7,1950-1999,6547円,65分,113.4%,19件
8,2000-2049,9867円,70分,118.8%,20件
9,2050-2099,10636円,68分,120.9%,32件
10,2100-2149,11626円,59分,126.4%,26件
11,2150-2199,8964円,58分,120.7%,29件
12,2200-2249,9254円,52分,123.8%,26件
13,2250-2299,10182円,47分,128.9%,16件
14,2300-2349,10112円,42分,132.2%,25件
15,2350-2399,9642円,35分,136.7%,28件
16,2400-2449,9570円,40分,132.2%,22件
17,2450-2499,7870円,43分,124.7%,31件
18,2500-2549,7489円,44分,122.8%,20件
19,2550-2599,9389円,38分,132.8%,30件
20,2600-2649,7960円,40分,126.4%,32件
21,2650-2699,10298円,33分,142%,31件
22,2700-2749,10835円,31分,146.9%,21件
23,2750-2799,11329円,30分,149.9%,20件
24,2800-2849,11954円,29分,154.3%,18件
25,2850-2899,12814円,25分,169.4%,14件
26,2900-2949,12921円,22分,178.1%,17件
