,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5321円,129分,105.5%,444件
1,1050-1099,6549円,123分,107.1%,444件
2,1100-1149,5874円,124分,106.3%,543件
3,1150-1199,6049円,119分,106.8%,521件
4,1200-1249,5801円,117分,106.6%,558件
5,1250-1299,6594円,115分,107.7%,444件
6,1300-1349,5730円,109分,107%,467件
7,1350-1399,6423円,111分,107.7%,402件
8,1400-1449,6289円,107分,107.9%,405件
9,1450-1499,6371円,106分,108%,336件
10,1500-1549,6282円,100分,108.4%,329件
11,1550-1599,7304円,99分,109.9%,345件
12,1600-1649,7284円,95分,110.2%,290件
13,1650-1699,7007円,94分,109.9%,304件
14,1700-1749,7470円,90分,111.1%,324件
15,1750-1799,7128円,86分,111%,320件
16,1800-1849,7279円,86分,111.3%,314件
17,1850-1899,7502円,81分,112.3%,240件
18,1900-1949,7618円,77分,113.1%,255件
19,1950-1999,8351円,74分,115%,251件
20,2000-2049,8885円,71分,116.6%,254件
21,2050-2099,7625円,68分,115%,242件
22,2100-2149,8305円,65分,117%,230件
23,2150-2199,8388円,59分,118.9%,227件
24,2200-2249,8143円,54分,120.2%,232件
25,2250-2299,8245円,50分,121.9%,207件
26,2300-2349,8819円,46分,125.6%,203件
27,2350-2399,8674円,46分,125.3%,187件
28,2400-2449,8727円,43分,127.1%,187件
29,2450-2499,9760円,41分,131.9%,171件
30,2500-2549,9684円,42分,130.9%,177件
31,2550-2599,10415円,41分,134.2%,159件
32,2600-2649,10561円,39分,135.7%,164件
33,2650-2699,10738円,37分,139%,157件
34,2700-2749,11227円,35分,142.6%,158件
35,2750-2799,11884円,33分,148.5%,136件
36,2800-2849,12735円,30分,156.7%,125件
37,2850-2899,13534円,27分,166.5%,157件
38,2900-2949,14364円,23分,182.1%,128件
