,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,5129円,138分,104.9%,60件
1,850-899,7172円,127分,107.5%,54件
2,900-949,5660円,119分,106.3%,66件
3,950-999,3977円,127分,104.2%,98件
4,1000-1049,5481円,128分,105.7%,105件
5,1050-1099,6210円,124分,106.7%,99件
6,1100-1149,5157円,122分,105.6%,128件
7,1150-1199,4353円,123分,104.7%,124件
8,1200-1249,7014円,118分,107.9%,136件
9,1250-1299,7519円,115分,108.7%,145件
10,1300-1349,5806円,113分,106.9%,154件
11,1350-1399,5063円,109分,106.2%,178件
12,1400-1449,7085円,105分,109%,171件
13,1450-1499,7226円,108分,108.9%,174件
14,1500-1549,7097円,99分,109.5%,172件
15,1550-1599,8015円,92分,111.6%,179件
16,1600-1649,7929円,93分,111.4%,157件
17,1650-1699,7898円,95分,111.1%,163件
18,1700-1749,7770円,88分,111.8%,142件
19,1750-1799,6836円,85分,110.7%,146件
20,1800-1849,7476円,85分,111.7%,135件
21,1850-1899,7444円,77分,112.9%,127件
22,1900-1949,7342円,76分,112.8%,117件
23,1950-1999,7705円,73分,114%,129件
24,2000-2049,8277円,70分,115.8%,120件
25,2050-2099,8534円,66分,117.3%,98件
26,2100-2149,9485円,67分,118.8%,109件
27,2150-2199,8398円,60分,118.7%,95件
28,2200-2249,10255円,53分,125.6%,82件
29,2250-2299,7547円,53分,119%,79件
30,2300-2349,8546円,46分,124.6%,71件
31,2350-2399,7648円,44分,122.9%,91件
32,2400-2449,9656円,40分,132.5%,96件
33,2450-2499,9976円,37分,135.7%,78件
34,2500-2549,9477円,42分,130.2%,66件
35,2550-2599,10043円,40分,133.2%,66件
36,2600-2649,11628円,36分,143.5%,69件
37,2650-2699,10988円,34分,142.6%,70件
38,2700-2749,11804円,34分,146.5%,61件
39,2750-2799,11817円,31分,150.4%,65件
40,2800-2849,12327円,28分,157.7%,56件
41,2850-2899,12189円,25分,164.5%,52件
42,2900-2949,14669円,24分,182.1%,64件
