,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5752円,136分,105.6%,73件
1,800-849,3388円,139分,103.2%,68件
2,850-899,5034円,132分,105.1%,87件
3,900-949,3691円,133分,103.7%,102件
4,950-999,3587円,130分,103.7%,98件
5,1000-1049,3378円,131分,103.4%,127件
6,1050-1099,4529円,131分,104.6%,134件
7,1100-1149,4763円,124分,105.1%,163件
8,1150-1199,5477円,111分,106.6%,163件
9,1200-1249,4814円,119分,105.4%,162件
10,1250-1299,5151円,111分,106.2%,164件
11,1300-1349,4861円,111分,105.8%,180件
12,1350-1399,3972円,111分,104.8%,198件
13,1400-1449,4337円,109分,105.3%,174件
14,1450-1499,4984円,104分,106.4%,204件
15,1500-1549,4602円,102分,106%,190件
16,1550-1599,5548円,100分,107.4%,204件
17,1600-1649,5518円,99分,107.4%,194件
18,1650-1699,6049円,94分,108.6%,176件
19,1700-1749,4709円,90分,107%,195件
20,1750-1799,5732円,85分,109%,212件
21,1800-1849,5288円,83分,108.5%,189件
22,1850-1899,7028円,81分,111.5%,192件
23,1900-1949,6638円,77分,111.5%,152件
24,1950-1999,5285円,75分,109.4%,160件
25,2000-2049,7014円,71分,113.1%,169件
26,2050-2099,7086円,70分,113.5%,148件
27,2100-2149,7359円,65分,115.2%,171件
28,2150-2199,6928円,61分,115.2%,140件
29,2200-2249,7622円,56分,118.3%,133件
30,2250-2299,6796円,55分,116.6%,138件
31,2300-2349,7476円,50分,120.1%,138件
32,2350-2399,7094円,48分,119.8%,99件
33,2400-2449,7294円,47分,120.7%,118件
34,2450-2499,7897円,44分,123.9%,114件
35,2500-2549,7223円,44分,122%,93件
36,2550-2599,9122円,40分,130.7%,94件
37,2600-2649,9693円,38分,134.4%,88件
38,2650-2699,10336円,35分,139.8%,91件
39,2700-2749,10265円,37分,137%,102件
40,2750-2799,11174円,32分,146.4%,96件
41,2800-2849,12461円,31分,154.4%,77件
42,2850-2899,13341円,26分,167.5%,80件
43,2900-2949,14332円,24分,178.7%,55件
