,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1974円,159分,98.3%,396件
1,250-299,-520円,156分,99.6%,664件
2,300-349,-1130円,156分,99%,1020件
3,350-399,-1079円,153分,99.1%,1197件
4,400-449,-425円,150分,99.6%,1309件
5,450-499,-287円,150分,99.7%,1342件
6,500-549,38円,144分,100%,1402件
7,550-599,30円,145分,100%,1429件
8,600-649,-175円,144分,99.8%,1418件
9,650-699,221円,142分,100.2%,1450件
10,700-749,383円,138分,100.4%,1456件
11,750-799,1042円,136分,101%,1363件
12,800-849,267円,137分,100.3%,1633件
13,850-899,858円,132分,100.9%,1597件
14,900-949,733円,130分,100.8%,1616件
15,950-999,1381円,128分,101.4%,1472件
16,1000-1049,1437円,125分,101.5%,1455件
17,1050-1099,1504円,124分,101.6%,1274件
18,1100-1149,1573円,121分,101.7%,1241件
19,1150-1199,1647円,121分,101.8%,1110件
20,1200-1249,1556円,115分,101.8%,1065件
21,1250-1299,2127円,114分,102.5%,1073件
22,1300-1349,2348円,111分,102.8%,992件
23,1350-1399,2135円,110分,102.6%,938件
24,1400-1449,2786円,106分,103.5%,990件
25,1450-1499,3355円,102分,104.4%,995件
26,1500-1549,2820円,100分,103.8%,900件
27,1550-1599,3524円,98分,104.8%,760件
28,1600-1649,3258円,96分,104.5%,778件
29,1650-1699,3611円,93分,105.2%,786件
30,1700-1749,3200円,89分,104.8%,739件
31,1750-1799,3729円,86分,105.8%,768件
32,1800-1849,4033円,83分,106.5%,700件
33,1850-1899,4510円,79分,107.6%,680件
34,1900-1949,4283円,74分,107.7%,677件
35,1950-1999,4378円,74分,107.9%,619件
36,2000-2049,4540円,69分,108.7%,634件
37,2050-2099,4376円,69分,108.5%,594件
38,2100-2149,5105円,64分,110.6%,586件
39,2150-2199,5715円,60分,112.8%,573件
40,2200-2249,5477円,58分,112.5%,578件
41,2250-2299,5499円,54分,113.5%,501件
42,2300-2349,6007円,51分,115.7%,514件
43,2350-2399,5696円,48分,115.7%,463件
44,2400-2449,6248円,46分,118.2%,474件
45,2450-2499,6683円,44分,120.3%,460件
46,2500-2549,7089円,43分,122.1%,437件
47,2550-2599,7744円,41分,125.1%,469件
48,2600-2649,8658円,38分,130.5%,437件
49,2650-2699,8875円,36分,132.9%,471件
50,2700-2749,9829円,34分,138.2%,400件
51,2750-2799,10299円,32分,142.7%,381件
52,2800-2849,11321円,29分,152.3%,355件
53,2850-2899,12088円,26分,162.5%,327件
54,2900-2949,13233円,23分,177.1%,252件
