,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,9905円,118分,111.2%,15件
1,1350-1399,10663円,97分,114.7%,18件
2,1400-1449,9120円,103分,111.8%,23件
3,1450-1499,11386円,105分,114.4%,13件
4,1500-1549,9021円,100分,112%,13件
5,1550-1599,10893円,100分,114.6%,21件
6,1600-1649,8322円,104分,110.7%,23件
7,1650-1699,10855円,91分,115.9%,33件
8,1700-1749,10454円,95分,114.7%,21件
9,1750-1799,9671円,95分,113.5%,26件
10,1800-1849,11041円,77分,119.2%,24件
11,1850-1899,10551円,76分,118.4%,27件
12,1900-1949,6505円,71分,112.2%,20件
13,1950-1999,11017円,75分,119.7%,26件
14,2000-2049,11063円,69分,121.3%,38件
15,2050-2099,12055円,64分,125.1%,31件
16,2100-2149,8915円,63分,118.8%,31件
17,2150-2199,10253円,59分,123.2%,32件
18,2200-2249,11267円,48分,131.2%,23件
19,2250-2299,10036円,46分,128.8%,27件
20,2300-2349,10024円,40分,133%,33件
21,2350-2399,11695円,45分,135%,34件
22,2400-2449,7852円,45分,123.5%,34件
23,2450-2499,8030円,45分,123.9%,23件
24,2500-2549,9128円,41分,130%,33件
25,2550-2599,8537円,41分,127.8%,39件
26,2600-2649,9390円,37分,133.6%,31件
27,2650-2699,10238円,35分,139.1%,22件
28,2700-2749,11891円,32分,149.8%,26件
29,2750-2799,11413円,32分,147.4%,21件
30,2800-2849,12539円,27分,162.6%,19件
31,2850-2899,12961円,26分,167.4%,23件
32,2900-2949,15080円,24分,183.3%,23件
