,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-777円,156分,99.3%,269件
1,350-399,1079円,151分,101%,453件
2,400-449,173円,152分,100.2%,719件
3,450-499,79円,151分,100.1%,837件
4,500-549,1184円,146分,101.1%,923件
5,550-599,1072円,144分,101%,928件
6,600-649,1207円,141分,101.1%,964件
7,650-699,1264円,142分,101.2%,987件
8,700-749,882円,141分,100.8%,960件
9,750-799,1410円,138分,101.4%,987件
10,800-849,1188円,136分,101.2%,964件
11,850-899,2308円,132分,102.3%,927件
12,900-949,1326円,133分,101.3%,1114件
13,950-999,2034円,127分,102.1%,1075件
14,1000-1049,1873円,126分,102%,1127件
15,1050-1099,2435円,123分,102.6%,975件
16,1100-1149,2355円,120分,102.6%,1001件
17,1150-1199,2416円,121分,102.7%,869件
18,1200-1249,2950円,116分,103.4%,870件
19,1250-1299,3005円,115分,103.5%,760件
20,1300-1349,2389円,110分,102.9%,690件
21,1350-1399,2928円,109分,103.6%,705件
22,1400-1449,3863円,106分,104.8%,668件
23,1450-1499,2981円,105分,103.8%,623件
24,1500-1549,3301円,102分,104.3%,643件
25,1550-1599,4084円,97分,105.6%,654件
26,1600-1649,4091円,94分,105.8%,634件
27,1650-1699,4719円,93分,106.8%,532件
28,1700-1749,4231円,90分,106.3%,519件
29,1750-1799,4741円,87分,107.3%,531件
30,1800-1849,4414円,84分,107%,508件
31,1850-1899,4541円,80分,107.6%,508件
32,1900-1949,5109円,76分,108.9%,475件
33,1950-1999,5268円,73分,109.6%,452件
34,2000-2049,4941円,69分,109.6%,451件
35,2050-2099,5286円,66分,110.6%,434件
36,2100-2149,5405円,62分,111.6%,430件
37,2150-2199,5804円,61分,112.7%,399件
38,2200-2249,5781円,57分,113.6%,394件
39,2250-2299,6104円,52分,115.6%,378件
40,2300-2349,6360円,50分,117%,381件
41,2350-2399,6830円,47分,119.4%,346件
42,2400-2449,6585円,46分,118.9%,327件
43,2450-2499,6910円,44分,120.8%,315件
44,2500-2549,7760円,42分,124.4%,333件
45,2550-2599,7843円,41分,125.3%,305件
46,2600-2649,8513円,39分,129.1%,280件
47,2650-2699,9170円,37分,133.2%,318件
48,2700-2749,9974円,34分,138.8%,289件
49,2750-2799,10367円,31分,144.2%,306件
50,2800-2849,11579円,29分,153.3%,268件
51,2850-2899,12296円,25分,164.4%,260件
52,2900-2949,13381円,23分,178.2%,212件
