,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-177円,156分,99.8%,3180件
1,400-449,426円,152分,100.4%,2982件
2,450-499,298円,152分,100.3%,2564件
3,500-549,268円,150分,100.2%,2340件
4,550-599,486円,148分,100.4%,2199件
5,600-649,923円,144分,100.9%,2101件
6,650-699,625円,145分,100.6%,1842件
7,700-749,923円,142分,100.9%,1804件
8,750-799,1448円,139分,101.4%,1665件
9,800-849,1826円,136分,101.8%,1609件
10,850-899,1512円,133分,101.5%,2851件
11,900-949,1647円,133分,101.7%,1650件
12,950-999,1576円,130分,101.6%,1700件
13,1000-1049,1995円,128分,102.1%,1464件
14,1050-1099,2226円,125分,102.4%,1312件
15,1100-1149,2280円,123分,102.5%,1278件
16,1150-1199,2053円,121分,102.3%,1249件
17,1200-1249,1821円,118分,102.1%,1139件
18,1250-1299,2732円,115分,103.2%,1174件
19,1300-1349,3503円,113分,104.1%,1067件
20,1350-1399,2964円,111分,103.6%,1093件
21,1400-1449,3064円,107分,103.8%,1084件
22,1450-1499,3047円,104分,103.9%,1050件
23,1500-1549,3334円,101分,104.4%,1091件
24,1550-1599,3934円,98分,105.3%,994件
25,1600-1649,4274円,95分,106%,1021件
26,1650-1699,4110円,94分,105.8%,882件
27,1700-1749,4213円,90分,106.2%,919件
28,1750-1799,4552円,89分,106.8%,868件
29,1800-1849,3976円,85分,106.3%,836件
30,1850-1899,4597円,81分,107.6%,826件
31,1900-1949,5004円,77分,108.7%,834件
32,1950-1999,5186円,73分,109.4%,802件
33,2000-2049,5092円,71分,109.6%,777件
34,2050-2099,4930円,66分,110%,805件
35,2100-2149,5239円,64分,111%,740件
36,2150-2199,5695円,61分,112.4%,759件
37,2200-2249,5918円,57分,113.7%,763件
38,2250-2299,5710円,54分,114%,648件
39,2300-2349,5670円,51分,114.9%,680件
40,2350-2399,6308円,49分,117.3%,661件
41,2400-2449,6821円,46分,119.8%,658件
42,2450-2499,7250円,45分,121.5%,608件
43,2500-2549,7051円,44分,121.6%,625件
44,2550-2599,8217円,41分,126.9%,572件
45,2600-2649,8763円,39分,129.6%,559件
46,2650-2699,9071円,37分,132.4%,525件
47,2700-2749,9652円,36分,136%,476件
48,2750-2799,10702円,32分,144.5%,386件
49,2800-2849,11616円,29分,153.6%,346件
50,2850-2899,12217円,26分,163.2%,273件
51,2900-2949,13528円,23分,178%,185件
