,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4975円,120分,105.6%,302件
1,1250-1299,6740円,116分,107.7%,293件
2,1300-1349,6903円,118分,107.8%,295件
3,1350-1399,6683円,110分,108.1%,289件
4,1400-1449,7123円,103分,109.2%,283件
5,1450-1499,6566円,104分,108.4%,275件
6,1500-1549,6963円,103分,109%,280件
7,1550-1599,6873円,99分,109.2%,237件
8,1600-1649,5800円,97分,108%,223件
9,1650-1699,6682円,95分,109.4%,233件
10,1700-1749,7370円,89分,111%,238件
11,1750-1799,7223円,87分,111.1%,208件
12,1800-1849,6897円,86分,110.7%,221件
13,1850-1899,8028円,83分,112.9%,229件
14,1900-1949,7625円,76分,113.4%,185件
15,1950-1999,8192円,78分,114%,175件
16,2000-2049,7376円,72分,113.6%,177件
17,2050-2099,9400円,67分,118.8%,160件
18,2100-2149,6461円,66分,113%,145件
19,2150-2199,8988円,60分,119.9%,131件
20,2200-2249,7234円,56分,117.3%,146件
21,2250-2299,8082円,51分,121.1%,162件
22,2300-2349,8994円,46分,125.9%,137件
23,2350-2399,8349円,47分,123.8%,128件
24,2400-2449,8154円,47分,123%,114件
25,2450-2499,9598円,42分,130.2%,118件
26,2500-2549,9235円,43分,128.5%,119件
27,2550-2599,9977円,40分,132.9%,105件
28,2600-2649,10249円,40分,134.1%,107件
29,2650-2699,10379円,38分,136%,100件
30,2700-2749,10803円,35分,141.5%,94件
31,2750-2799,12181円,33分,149.2%,125件
32,2800-2849,12848円,29分,158.6%,108件
33,2850-2899,13190円,27分,166%,83件
34,2900-2949,15259円,23分,186.7%,79件
