,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1858円,144分,101.7%,98件
1,550-599,1171円,148分,101.1%,126件
2,600-649,1718円,146分,101.6%,155件
3,650-699,1736円,138分,101.7%,183件
4,700-749,71円,141分,100.1%,226件
5,750-799,2435円,137分,102.4%,245件
6,800-849,2291円,136分,102.2%,273件
7,850-899,2493円,132分,102.5%,322件
8,900-949,1920円,133分,101.9%,338件
9,950-999,2888円,127分,103%,336件
10,1000-1049,3129円,126分,103.3%,364件
11,1050-1099,2076円,126分,102.2%,393件
12,1100-1149,2301円,123分,102.5%,437件
13,1150-1199,3329円,117分,103.8%,412件
14,1200-1249,3775円,120分,104.2%,425件
15,1250-1299,3247円,113分,103.8%,411件
16,1300-1349,4118円,107分,105.1%,405件
17,1350-1399,3619円,108分,104.5%,388件
18,1400-1449,3848円,107分,104.8%,401件
19,1450-1499,4074円,104分,105.2%,350件
20,1500-1549,3152円,101分,104.1%,330件
21,1550-1599,4135円,97分,105.7%,339件
22,1600-1649,4392円,95分,106.2%,339件
23,1650-1699,4640円,90分,106.9%,305件
24,1700-1749,4120円,88分,106.3%,312件
25,1750-1799,4909円,88分,107.4%,307件
26,1800-1849,5020円,82分,108.1%,273件
27,1850-1899,5440円,83分,108.8%,243件
28,1900-1949,5505円,77分,109.5%,269件
29,1950-1999,6409円,73分,111.8%,234件
30,2000-2049,4823円,71分,109%,212件
31,2050-2099,6224円,67分,112.5%,192件
32,2100-2149,5535円,62分,111.9%,219件
33,2150-2199,5688円,59分,112.8%,212件
34,2200-2249,6613円,54分,116.4%,199件
35,2250-2299,6668円,53分,116.7%,194件
36,2300-2349,6234円,50分,116.5%,184件
37,2350-2399,7341円,45分,121.8%,172件
38,2400-2449,6755円,47分,119.2%,168件
39,2450-2499,7611円,44分,123.3%,147件
40,2500-2549,7747円,43分,123.8%,162件
41,2550-2599,8276円,41分,127.2%,145件
42,2600-2649,8778円,38分,130.8%,144件
43,2650-2699,9443円,37分,134.4%,171件
44,2700-2749,9633円,35分,136.7%,145件
45,2750-2799,10837円,32分,145.5%,132件
46,2800-2849,12244円,29分,157.2%,136件
47,2850-2899,12618円,27分,161.7%,124件
48,2900-2949,13312円,23分,177.2%,108件
