,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5825円,137分,105.7%,215件
1,800-849,6303円,131分,106.4%,248件
2,850-899,7250円,124分,107.8%,257件
3,900-949,6394円,129分,106.6%,255件
4,950-999,6383円,124分,106.9%,274件
5,1000-1049,6182円,125分,106.6%,270件
6,1050-1099,6705円,127分,107.1%,268件
7,1100-1149,7356円,115分,108.5%,284件
8,1150-1199,7191円,118分,108.1%,273件
9,1200-1249,7577円,112分,109%,244件
10,1250-1299,6721円,115分,107.8%,300件
11,1300-1349,7511円,106分,109.4%,295件
12,1350-1399,7871円,107分,109.8%,342件
13,1400-1449,7708円,106分,109.7%,255件
14,1450-1499,7355円,101分,109.7%,284件
15,1500-1549,8574円,100分,111.5%,213件
16,1550-1599,8065円,96分,111.2%,229件
17,1600-1649,9016円,95分,112.7%,201件
18,1650-1699,7518円,88分,111.4%,191件
19,1700-1749,9469円,88分,114.4%,193件
20,1750-1799,9077円,84分,114.3%,168件
21,1800-1849,8739円,81分,114.3%,183件
22,1850-1899,10053円,76分,117.5%,196件
23,1900-1949,8903円,76分,115.7%,205件
24,1950-1999,8814円,75分,115.6%,188件
25,2000-2049,9172円,72分,117%,143件
26,2050-2099,9307円,67分,118.5%,158件
27,2100-2149,10382円,63分,121.9%,137件
28,2150-2199,10529円,61分,123%,151件
29,2200-2249,9385円,57分,122.1%,139件
30,2250-2299,9858円,51分,125.7%,138件
31,2300-2349,9981円,44分,130.3%,133件
32,2350-2399,9603円,41分,131.4%,143件
33,2400-2449,10503円,39分,135.5%,115件
34,2450-2499,11299円,36分,141.3%,124件
35,2500-2549,11438円,37分,141.7%,108件
36,2550-2599,10781円,36分,139.6%,105件
37,2600-2649,11535円,34分,145.3%,87件
38,2650-2699,12347円,34分,148.4%,99件
39,2700-2749,13180円,32分,155.6%,93件
40,2750-2799,12800円,32分,153.7%,89件
41,2800-2849,13446円,28分,165.1%,89件
42,2850-2899,13732円,27分,168.8%,92件
43,2900-2949,14633円,24分,180.5%,65件
