,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3719円,140分,103.5%,305件
1,750-799,2981円,138分,102.9%,329件
2,800-849,3064円,137分,103%,374件
3,850-899,2916円,137分,102.8%,410件
4,900-949,3647円,132分,103.7%,403件
5,950-999,3758円,129分,103.9%,439件
6,1000-1049,2945円,130分,103%,464件
7,1050-1099,2982円,126分,103.1%,508件
8,1100-1149,4011円,120分,104.5%,503件
9,1150-1199,4142円,125分,104.4%,501件
10,1200-1249,4059円,117分,104.6%,509件
11,1250-1299,4658円,112分,105.5%,490件
12,1300-1349,4506円,113分,105.3%,460件
13,1350-1399,4369円,111分,105.2%,470件
14,1400-1449,5037円,106分,106.3%,424件
15,1450-1499,4054円,105分,105.2%,391件
16,1500-1549,4919円,101分,106.5%,411件
17,1550-1599,4963円,100分,106.6%,418件
18,1600-1649,5234円,94分,107.4%,366件
19,1650-1699,5123円,91分,107.5%,385件
20,1700-1749,5476円,91分,108%,365件
21,1750-1799,5406円,86分,108.4%,322件
22,1800-1849,5955円,86分,109.3%,297件
23,1850-1899,5827円,81分,109.6%,319件
24,1900-1949,6410円,77分,111.1%,267件
25,1950-1999,5365円,75分,109.6%,255件
26,2000-2049,7121円,71分,113.4%,247件
27,2050-2099,5868円,67分,111.6%,259件
28,2100-2149,5890円,64分,112.2%,253件
29,2150-2199,6990円,58分,116%,242件
30,2200-2249,6888円,57分,116%,230件
31,2250-2299,6326円,55分,115.4%,224件
32,2300-2349,6833円,48分,118.8%,193件
33,2350-2399,6587円,50分,117.5%,206件
34,2400-2449,7260円,46分,120.8%,174件
35,2450-2499,7243円,47分,120.7%,187件
36,2500-2549,8366円,42分,126.4%,178件
37,2550-2599,8521円,41分,127.8%,173件
38,2600-2649,8957円,40分,129.7%,203件
39,2650-2699,9533円,38分,133.6%,185件
40,2700-2749,10150円,36分,138%,149件
41,2750-2799,11563円,32分,148.4%,159件
42,2800-2849,11929円,31分,151.8%,153件
43,2850-2899,13092円,27分,165%,150件
44,2900-2949,13922円,23分,180.5%,114件
