,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6886円,104分,108.8%,150件
1,1550-1599,6292円,105分,108%,158件
2,1600-1649,6983円,97分,109.6%,157件
3,1650-1699,6896円,97分,109.5%,178件
4,1700-1749,8485円,89分,112.7%,181件
5,1750-1799,5587円,90分,108.3%,156件
6,1800-1849,9001円,83分,114.5%,164件
7,1850-1899,8338円,82分,113.6%,156件
8,1900-1949,7432円,78分,112.7%,131件
9,1950-1999,7085円,75分,112.7%,137件
10,2000-2049,7663円,69分,114.9%,127件
11,2050-2099,8594円,66分,117.4%,139件
12,2100-2149,8411円,64分,117.5%,102件
13,2150-2199,9349円,60分,120.7%,112件
14,2200-2249,8150円,53分,120.3%,94件
15,2250-2299,8782円,54分,121.8%,100件
16,2300-2349,7628円,49分,120.6%,96件
17,2350-2399,8384円,47分,124%,104件
18,2400-2449,7296円,50分,119.4%,94件
19,2450-2499,9273円,43分,128.7%,87件
20,2500-2549,9334円,43分,129.1%,92件
21,2550-2599,9439円,41分,130.4%,90件
22,2600-2649,9565円,41分,131.4%,85件
23,2650-2699,10766円,35分,140.6%,69件
24,2700-2749,10651円,35分,140.6%,86件
25,2750-2799,11773円,34分,146.4%,75件
26,2800-2849,13031円,29分,159.3%,71件
27,2850-2899,13563円,27分,167.8%,52件
28,2900-2949,15036円,24分,183.3%,63件
