,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2560円,145分,102.3%,92件
1,700-749,2493円,141分,102.4%,103件
2,750-799,2501円,132分,102.5%,131件
3,800-849,1528円,135分,101.5%,165件
4,850-899,3280円,131分,103.3%,172件
5,900-949,2705円,129分,102.8%,191件
6,950-999,2903円,126分,103.1%,223件
7,1000-1049,2413円,128分,102.5%,233件
8,1050-1099,3563円,126分,103.8%,226件
9,1100-1149,4305円,120分,104.8%,259件
10,1150-1199,2324円,123分,102.5%,261件
11,1200-1249,2551円,117分,102.9%,302件
12,1250-1299,4295円,114分,105%,293件
13,1300-1349,4391円,116分,105.1%,295件
14,1350-1399,4364円,108分,105.4%,289件
15,1400-1449,4910円,101分,106.5%,283件
16,1450-1499,4387円,102分,105.7%,275件
17,1500-1549,4786円,101分,106.3%,280件
18,1550-1599,4751円,98分,106.5%,237件
19,1600-1649,3814円,95分,105.4%,223件
20,1650-1699,4681円,93分,106.7%,233件
21,1700-1749,5438円,87分,108.3%,238件
22,1750-1799,5332円,85分,108.3%,208件
23,1800-1849,5081円,84分,108.1%,221件
24,1850-1899,6185円,81分,110.1%,229件
25,1900-1949,5939円,75分,110.6%,185件
26,1950-1999,6416円,76分,111.2%,175件
27,2000-2049,5807円,71分,110.9%,177件
28,2050-2099,7823円,65分,116%,160件
29,2100-2149,5074円,65分,110.4%,145件
30,2150-2199,7561円,59分,117.1%,131件
31,2200-2249,5988円,54分,114.6%,146件
32,2250-2299,6907円,50分,118.4%,162件
33,2300-2349,7863円,45分,123.2%,137件
34,2350-2399,7265円,46分,121.1%,128件
35,2400-2449,7085円,46分,120.4%,114件
36,2450-2499,8530円,41分,127.4%,118件
37,2500-2549,8167円,42分,125.8%,119件
38,2550-2599,8909円,40分,130.1%,105件
39,2600-2649,9180円,39分,131.3%,107件
40,2650-2699,9311円,38分,133.1%,100件
41,2700-2749,9735円,34分,138.4%,94件
42,2750-2799,11113円,32分,146.2%,125件
43,2800-2849,11779円,28分,155.5%,108件
44,2850-2899,12122円,26分,162.9%,83件
45,2900-2949,14190円,23分,184.1%,79件
