,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4908円,135分,104.9%,23件
1,1000-1049,5017円,129分,105.2%,32件
2,1050-1099,4369円,123分,104.7%,41件
3,1100-1149,5827円,129分,106%,33件
4,1150-1199,5687円,124分,106.1%,66件
5,1200-1249,6529円,111分,107.9%,59件
6,1250-1299,6154円,111分,107.4%,65件
7,1300-1349,4945円,110分,106%,67件
8,1350-1399,6201円,105分,107.9%,83件
9,1400-1449,7275円,103分,109.4%,75件
10,1450-1499,6054円,106分,107.7%,73件
11,1500-1549,5720円,97分,107.8%,83件
12,1550-1599,5894円,96分,108.2%,78件
13,1600-1649,6414円,97分,108.8%,86件
14,1650-1699,6978円,90分,110.3%,73件
15,1700-1749,5465円,86分,108.4%,90件
16,1750-1799,6299円,87分,109.7%,81件
17,1800-1849,7334円,80分,112.2%,84件
18,1850-1899,7053円,77分,112.2%,96件
19,1900-1949,7747円,77分,113.4%,97件
20,1950-1999,5284円,72分,109.7%,79件
21,2000-2049,7906円,69分,115.2%,106件
22,2050-2099,7898円,67分,115.7%,112件
23,2100-2149,6044円,62分,113%,87件
24,2150-2199,7527円,59分,117%,90件
25,2200-2249,6764円,58分,115.5%,80件
26,2250-2299,6196円,53分,115.4%,85件
27,2300-2349,7929円,51分,120.5%,65件
28,2350-2399,6926円,46分,120%,71件
29,2400-2449,5489円,50分,114.7%,63件
30,2450-2499,7973円,42分,125.4%,61件
31,2500-2549,9928円,35分,137.7%,43件
32,2550-2599,9130円,39分,131.2%,49件
33,2600-2649,8597円,38分,130%,41件
34,2650-2699,9406円,36分,134.7%,49件
35,2700-2749,10228円,35分,139.2%,61件
36,2750-2799,11615円,31分,149.9%,42件
37,2800-2849,12018円,28分,156.7%,33件
38,2850-2899,13482円,27分,167.1%,48件
39,2900-2949,14336円,24分,180%,44件
