,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,8149円,128分,108.5%,54件
1,900-949,6535円,120分,107.3%,66件
2,950-999,4877円,128分,105.1%,98件
3,1000-1049,6417円,128分,106.7%,105件
4,1050-1099,7138円,125分,107.6%,99件
5,1100-1149,6044円,123分,106.6%,128件
6,1150-1199,5225円,124分,105.6%,124件
7,1200-1249,7929円,119分,108.9%,136件
8,1250-1299,8409円,116分,109.7%,145件
9,1300-1349,6640円,113分,107.8%,154件
10,1350-1399,5867円,110分,107.1%,178件
11,1400-1449,7891円,106分,109.9%,171件
12,1450-1499,8068円,109分,109.9%,174件
13,1500-1549,7864円,100分,110.5%,172件
14,1550-1599,8745円,93分,112.6%,179件
15,1600-1649,8665円,93分,112.4%,157件
16,1650-1699,8643円,95分,112.1%,163件
17,1700-1749,8464円,88分,112.8%,142件
18,1750-1799,7488円,85分,111.7%,146件
19,1800-1849,8146円,86分,112.6%,135件
20,1850-1899,8049円,77分,113.9%,127件
21,1900-1949,7944円,77分,113.8%,117件
22,1950-1999,8280円,74分,115%,129件
23,2000-2049,8849円,70分,116.8%,120件
24,2050-2099,9080円,66分,118.3%,98件
25,2100-2149,10071円,68分,119.8%,109件
26,2150-2199,8896円,60分,119.6%,95件
27,2200-2249,10733円,54分,126.6%,82件
28,2250-2299,7962円,53分,119.9%,79件
29,2300-2349,8942円,47分,125.5%,71件
30,2350-2399,8024円,45分,123.9%,91件
31,2400-2449,10025円,40分,133.5%,96件
32,2450-2499,10340円,38分,136.7%,78件
33,2500-2549,9842円,42分,131.1%,66件
34,2550-2599,10407円,41分,134.1%,66件
35,2600-2649,11993円,36分,144.4%,69件
36,2650-2699,11353円,35分,143.6%,70件
37,2700-2749,12169円,34分,147.5%,61件
38,2750-2799,12182円,32分,151.4%,65件
39,2800-2849,12691円,29分,158.7%,56件
40,2850-2899,12553円,26分,165.6%,52件
41,2900-2949,15034円,24分,183%,64件
