,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,7544円,124分,108.1%,257件
1,900-949,6695円,130分,106.9%,255件
2,950-999,6674円,124分,107.2%,274件
3,1000-1049,6470円,125分,106.9%,270件
4,1050-1099,7003円,127分,107.4%,268件
5,1100-1149,7631円,116分,108.8%,284件
6,1150-1199,7473円,118分,108.4%,273件
7,1200-1249,7847円,112分,109.3%,244件
8,1250-1299,6992円,115分,108.1%,300件
9,1300-1349,7767円,106分,109.7%,295件
10,1350-1399,8132円,107分,110.1%,342件
11,1400-1449,7966円,106分,110%,255件
12,1450-1499,7598円,101分,110%,284件
13,1500-1549,8823円,100分,111.8%,213件
14,1550-1599,8303円,96分,111.5%,229件
15,1600-1649,9255円,95分,113%,201件
16,1650-1699,7731円,88分,111.7%,191件
17,1700-1749,9696円,88分,114.7%,193件
18,1750-1799,9295円,85分,114.6%,168件
19,1800-1849,8945円,82分,114.6%,183件
20,1850-1899,10259円,77分,117.9%,196件
21,1900-1949,9097円,76分,116%,205件
22,1950-1999,9005円,76分,115.9%,188件
23,2000-2049,9358円,72分,117.3%,143件
24,2050-2099,9485円,67分,118.8%,158件
25,2100-2149,10561円,63分,122.2%,137件
26,2150-2199,10703円,61分,123.3%,151件
27,2200-2249,9539円,57分,122.4%,139件
28,2250-2299,9998円,51分,126%,138件
29,2300-2349,10108円,44分,130.6%,133件
30,2350-2399,9720円,41分,131.7%,143件
31,2400-2449,10620円,40分,135.8%,115件
32,2450-2499,11415円,37分,141.6%,124件
33,2500-2549,11554円,37分,142%,108件
34,2550-2599,10897円,36分,139.9%,105件
35,2600-2649,11651円,34分,145.6%,87件
36,2650-2699,12463円,34分,148.7%,99件
37,2700-2749,13296円,32分,155.9%,93件
38,2750-2799,12916円,32分,154%,89件
39,2800-2849,13562円,28分,165.5%,89件
40,2850-2899,13848円,27分,169.1%,92件
41,2900-2949,14749円,24分,180.8%,65件
